ss,task,seed,K,ok,mean_cand,regret_B5,regret_B10,regret_B25,err
5636,10101,3,20,1,20.0,0.6279094040288062,0.6279094040288062,0.11627178791357762,
5636,10101,3,50,1,50.0,0.6279094040288062,0.6279094040288062,0.6279094040288062,
5636,10101,4,1,1,1.0,0.3023170858991745,0.3023170858991745,0.3023170858991745,
5636,10101,3,35,1,35.0,0.6279094040288062,0.6279094040288062,0.11627178791357762,
5636,10101,4,3,1,3.0,0.3023170858991745,0.3023170858991745,0.11627178791357762,
5636,10101,4,2,1,2.0,0.3023170858991745,0.3023170858991745,0.3023170858991745,
5636,10101,4,5,1,5.0,0.3023170858991745,0.3023170858991745,0.11627178791357762,
5636,10101,4,8,1,8.0,0.3023170858991745,0.11627178791357762,0.11627178791357762,
5636,10101,4,35,1,35.0,0.3023170858991745,0.11627178791357762,0.11627178791357762,
5636,10101,4,13,1,13.0,0.3023170858991745,0.27905924920850333,0.11627178791357762,
5636,10101,4,20,1,20.0,0.3023170858991745,0.11627178791357762,0.11627178791357762,
5636,10101,4,50,1,50.0,0.3023170858991745,0.11627178791357762,0.11627178791357762,
5636,31,0,1,1,1.0,0.9310344827586207,0.9310344827586207,0.15517241379310343,
5636,31,0,2,1,2.0,0.9310344827586207,0.6379310344827587,0.3620689655172413,
5636,31,0,5,1,5.0,0.9310344827586207,0.9310344827586207,0.1724137931034483,
5636,31,0,3,1,3.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,0,8,1,8.0,0.9310344827586207,0.9310344827586207,0.3620689655172413,
5636,31,0,20,1,20.0,0.9310344827586207,0.9310344827586207,0.2586206896551724,
5636,31,0,13,1,13.0,0.9310344827586207,0.4137931034482759,0.27586206896551724,
5636,31,0,50,1,50.0,0.9310344827586207,0.9310344827586207,0.15517241379310343,
5636,31,0,35,1,35.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,1,1,1,1.0,0.5,0.5,0.3275862068965517,
5636,31,1,2,1,2.0,0.5,0.5,0.4482758620689655,
5636,31,1,3,1,3.0,0.5,0.5,0.5,
5636,31,1,5,1,5.0,0.5,0.4482758620689655,0.3793103448275862,
5636,31,1,13,1,13.0,0.5,0.5,0.06896551724137934,
5636,31,1,8,1,8.0,0.5,0.4482758620689655,0.15517241379310343,
5636,31,1,20,1,20.0,0.5,0.2068965517241379,0.2068965517241379,
5636,31,1,35,1,35.0,0.5,0.3620689655172413,0.18965517241379315,
5636,31,2,1,1,1.0,0.9310344827586207,0.9310344827586207,0.4137931034482759,
5636,31,1,50,1,50.0,0.5,0.2586206896551724,0.15517241379310343,
5636,31,2,2,1,2.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,2,3,1,3.0,0.9310344827586207,0.4137931034482759,0.4137931034482759,
5636,31,2,5,1,5.0,0.9310344827586207,0.3620689655172413,0.3620689655172413,
5636,31,2,8,1,8.0,0.9310344827586207,0.9310344827586207,0.1724137931034483,
5636,31,2,13,1,13.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,2,20,1,20.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,2,35,1,35.0,0.9310344827586207,0.9310344827586207,0.3448275862068966,
5636,31,2,50,1,50.0,0.9310344827586207,0.9310344827586207,0.2586206896551724,
5636,31,3,1,1,1.0,0.9310344827586207,0.9310344827586207,0.27586206896551724,
5636,31,3,2,1,2.0,0.9310344827586207,0.27586206896551724,0.27586206896551724,
5636,31,3,3,1,3.0,0.9310344827586207,0.9310344827586207,0.2068965517241379,
5636,31,3,5,1,5.0,0.9310344827586207,0.27586206896551724,0.27586206896551724,
5636,31,3,8,1,8.0,0.9310344827586207,0.9310344827586207,0.2586206896551724,
5636,31,3,13,1,13.0,0.9310344827586207,0.4137931034482759,0.2586206896551724,
5636,31,3,35,1,35.0,0.9310344827586207,0.2068965517241379,0.08620689655172409,
5636,31,3,20,1,20.0,0.9310344827586207,0.4137931034482759,0.18965517241379315,
5636,31,3,50,1,50.0,0.9310344827586207,0.9310344827586207,0.9310344827586207,
5636,31,4,1,1,1.0,0.4137931034482759,0.4137931034482759,0.4137931034482759,
5636,31,4,2,1,2.0,0.4137931034482759,0.4137931034482759,0.4137931034482759,
5636,31,4,3,1,3.0,0.4137931034482759,0.4137931034482759,0.27586206896551724,
5636,31,4,5,1,5.0,0.4137931034482759,0.24137931034482762,0.24137931034482762,
5636,31,4,8,1,8.0,0.4137931034482759,0.4137931034482759,0.1724137931034483,
5636,31,4,13,1,13.0,0.4137931034482759,0.27586206896551724,0.22413793103448276,
5636,31,4,20,1,20.0,0.4137931034482759,0.27586206896551724,0.18965517241379315,
5636,31,4,35,1,35.0,0.4137931034482759,0.15517241379310343,0.15517241379310343,
5636,31,4,50,1,50.0,0.4137931034482759,0.24137931034482762,0.15517241379310343,
5859,9983,0,1,1,1.0,0.9999985010051162,0.8453231243934665,0.8453231243934665,
5859,9983,0,2,1,2.0,0.9999985010051162,0.9999985010051162,0.9999985010051162,
5859,9983,0,3,1,3.0,0.9999985010051162,0.8453231243934665,0.15995756295182406,
5859,9983,0,8,1,8.0,0.9999985010051162,0.9999985010051162,0.32218322588709025,
5859,9983,0,5,1,5.0,0.9999985010051162,0.9999985010051162,0.9999985010051162,
5859,9983,0,13,1,13.0,0.9999985010051162,0.5503005841884873,0.0,
5859,9983,0,20,1,20.0,0.9999985010051162,0.9999985010051162,0.5714293295491859,
5859,9983,0,35,1,35.0,0.9999985010051162,0.9999985010051162,0.1267611693403552,
5859,9983,0,50,1,50.0,0.9999985010051162,0.0,0.0,
5859,9983,1,1,1,1.0,0.9999985010051162,0.9999985010051162,0.33928439835360436,
5859,9983,1,2,1,2.0,0.9999985010051162,0.5714293295491859,0.5503005841884873,
5859,9983,1,3,1,3.0,0.9999985010051162,0.3367714038536783,0.206992380548644,
5859,9983,1,5,1,5.0,0.9999985010051162,0.8453231243934665,0.5503005841884873,
5859,9983,1,8,1,8.0,0.9999985010051162,0.9999985010051162,0.5548292489394784,
5859,9983,1,13,1,13.0,0.9999985010051162,0.5548292489394784,0.20522914002995496,
5859,9983,1,20,1,20.0,0.9999985010051162,0.6929083125493667,0.38707273753960736,
5859,9983,1,35,1,35.0,0.9999985010051162,0.48792783464384215,0.0,
5859,9983,1,50,1,50.0,0.9999985010051162,0.5503005841884873,0.09683129181799588,
5859,9983,2,1,1,1.0,0.9999985010051162,0.6488913489172261,0.5503005841884873,
5859,9983,2,2,1,2.0,0.9999985010051162,0.9999985010051162,0.19265663231443209,
5859,9983,2,3,1,3.0,0.9999985010051162,0.6488913489172261,0.3656953300544782,
5859,9983,2,5,1,5.0,0.9999985010051162,0.9999985010051162,0.4464276331195737,
5859,9983,2,8,1,8.0,0.9999985010051162,0.8453231243934665,0.53043398748967,
5859,9983,2,13,1,13.0,0.9999985010051162,0.9999985010051162,0.5503005841884873,
5859,9983,2,20,1,20.0,0.9999985010051162,0.7394382706814335,0.21805784508580017,
5859,9983,2,35,1,35.0,0.9999985010051162,0.9999985010051162,0.0958253404964362,
5859,9983,2,50,1,50.0,0.9999985010051162,0.9999985010051162,0.9999985010051162,
5859,9983,3,1,1,1.0,0.5714293295491859,0.19265663231443209,0.19265663231443209,
5859,9983,3,2,1,2.0,0.5714293295491859,0.19265663231443209,0.15995756295182406,
5859,9983,3,3,1,3.0,0.5714293295491859,0.3656953300544782,0.3526141952662566,
5859,9983,3,5,1,5.0,0.5714293295491859,0.19265663231443209,0.19265663231443209,
5859,9983,3,8,1,8.0,0.5714293295491859,0.3656953300544782,0.0,
5859,9983,3,13,1,13.0,0.5714293295491859,0.140592058109814,0.09683129181799588,
5859,9983,3,20,1,20.0,0.5714293295491859,0.410462047667856,0.1267611693403552,
5859,9983,3,35,1,35.0,0.5714293295491859,0.5503005841884873,0.3111177613499341,
5859,9983,3,50,1,50.0,0.5714293295491859,0.2615699492531881,0.1267611693403552,
5859,9983,4,1,1,1.0,0.5503005841884873,0.5503005841884873,0.5503005841884873,
5859,9983,4,3,1,3.0,0.5503005841884873,0.5503005841884873,0.0,
5859,9983,4,2,1,2.0,0.5503005841884873,0.5503005841884873,0.0,
5859,9983,4,5,1,5.0,0.5503005841884873,0.32218322588709025,0.32218322588709025,
5859,9983,4,8,1,8.0,0.5503005841884873,0.0,0.0,
5859,9983,4,13,1,13.0,0.5503005841884873,0.47585641878512586,0.4036728181493149,
5859,9983,4,20,1,20.0,0.5503005841884873,0.5503005841884873,0.0,
5859,9983,4,35,1,35.0,0.5503005841884873,0.5503005841884873,0.19265663231443209,
5859,9983,4,50,1,50.0,0.5503005841884873,0.5503005841884873,0.0,
5859,31,0,1,1,1.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,0,2,1,2.0,0.9272727272727272,0.2545454545454545,0.2545454545454545,
5859,31,0,3,1,3.0,0.9272727272727272,0.9272727272727272,0.1454545454545455,
5859,31,0,5,1,5.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,0,8,1,8.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,0,13,1,13.0,0.9272727272727272,0.9272727272727272,0.21818181818181615,
5859,31,0,20,1,20.0,0.9272727272727272,0.36363636363636365,0.1636363636363637,
5859,31,0,35,1,35.0,0.9272727272727272,0.9272727272727272,0.18181818181818177,
5859,31,0,50,1,50.0,0.9272727272727272,0.9272727272727272,0.18181818181818177,
5859,31,1,1,1,1.0,0.9272727272727272,0.9272727272727272,0.4545454545454546,
5859,31,1,2,1,2.0,0.9272727272727272,0.7818181818181819,0.18181818181818177,
5859,31,1,3,1,3.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,1,5,1,5.0,0.9272727272727272,0.9272727272727272,0.1454545454545455,
5859,31,1,8,1,8.0,0.9272727272727272,0.23636363636363633,0.1454545454545455,
5859,31,1,13,1,13.0,0.9272727272727272,0.9272727272727272,0.18181818181818177,
5859,31,1,20,1,20.0,0.9272727272727272,0.21818181818181615,0.18181818181818177,
5859,31,1,35,1,35.0,0.9272727272727272,0.32727272727272727,0.0,
5859,31,1,50,1,50.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,2,1,1,1.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,2,3,1,3.0,0.9272727272727272,0.9272727272727272,0.509090909090909,
5859,31,2,2,1,2.0,0.9272727272727272,0.4363636363636364,0.2545454545454545,
5859,31,2,5,1,5.0,0.9272727272727272,0.9272727272727272,0.23636363636363633,
5859,31,2,13,1,13.0,0.9272727272727272,0.9272727272727272,0.1636363636363637,
5859,31,2,8,1,8.0,0.9272727272727272,0.9272727272727272,0.1636363636363637,
5859,31,2,20,1,20.0,0.9272727272727272,0.9272727272727272,0.12727272727272732,
5859,31,2,35,1,35.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,2,50,1,50.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,3,1,1,1.0,0.9272727272727272,0.5272727272727273,0.5272727272727273,
5859,31,3,2,1,2.0,0.9272727272727272,0.9272727272727272,0.2909090909090909,
5859,31,3,3,1,3.0,0.9272727272727272,0.9272727272727272,0.6363636363636364,
5859,31,3,5,1,5.0,0.9272727272727272,0.9272727272727272,0.23636363636363633,
5859,31,3,8,1,8.0,0.9272727272727272,0.9272727272727272,0.9272727272727272,
5859,31,3,13,1,13.0,0.9272727272727272,0.32727272727272727,0.12727272727272732,
5859,31,3,20,1,20.0,0.9272727272727272,0.9272727272727272,0.10909090909090913,
5859,31,3,35,1,35.0,0.9272727272727272,0.18181818181818177,0.12727272727272732,
5859,31,3,50,1,50.0,0.9272727272727272,0.9272727272727272,0.2727272727272727,
5859,31,4,1,1,1.0,0.9272727272727272,0.34545454545454546,0.34545454545454546,
5859,31,4,2,1,2.0,0.9272727272727272,0.9272727272727272,0.34545454545454546,
5859,31,4,3,1,3.0,0.9272727272727272,0.9272727272727272,0.21818181818181814,
5859,31,4,5,1,5.0,0.9272727272727272,0.9272727272727272,0.21818181818181814,
5859,31,4,8,1,8.0,0.9272727272727272,0.32727272727272727,0.32727272727272727,
5859,31,4,13,1,13.0,0.9272727272727272,0.9272727272727272,0.3090909090909091,
5859,31,4,20,1,20.0,0.9272727272727272,0.1636363636363637,0.12727272727272732,
5859,31,4,35,1,35.0,0.9272727272727272,0.9272727272727272,0.12727272727272732,
5859,31,4,50,1,50.0,0.9272727272727272,0.9272727272727272,0.1454545454545455,
5859,37,0,2,1,2.0,1.0,0.4269663890926353,0.19100832722095196,
5859,37,0,1,1,1.0,1.0,0.19100832722095196,0.19100832722095196,
5859,37,0,3,1,3.0,1.0,0.0,0.0,
5859,37,0,5,1,5.0,1.0,1.0,0.07865556370539739,
5859,37,0,8,1,8.0,1.0,0.19100832722095196,0.07865556370539739,
5859,37,0,13,1,13.0,1.0,0.4269663890926353,0.07865556370539739,
5859,37,0,20,1,20.0,1.0,0.280899167277905,0.07865556370539739,
5859,37,0,35,1,35.0,1.0,1.0,0.0,
5859,37,0,50,1,50.0,1.0,0.08989084005695314,0.0,
5859,37,1,2,1,2.0,0.4269663890926353,0.07865556370539739,0.07865556370539739,
5859,37,1,1,1,1.0,0.4269663890926353,0.19100832722095196,0.19100832722095196,
5859,37,1,3,1,3.0,0.4269663890926353,0.19100832722095196,0.19100832722095196,
5859,37,1,5,1,5.0,0.4269663890926353,0.13483194546317467,0.13483194546317467,
5859,37,1,8,1,8.0,0.4269663890926353,0.19100832722095196,0.06741165810933292,
5859,37,1,13,1,13.0,0.4269663890926353,0.1123613927600644,0.1123613927600644,
5859,37,1,20,1,20.0,0.4269663890926353,0.19100832722095196,0.19100832722095196,
5859,37,1,35,1,35.0,0.4269663890926353,0.34831945463174685,0.07865556370539739,
5859,37,1,50,1,50.0,0.4269663890926353,0.07865556370539739,0.07865556370539739,
5859,37,2,1,1,1.0,1.0,0.280899167277905,0.15730249816628594,
5859,37,2,2,1,2.0,1.0,0.19100832722095196,0.19100832722095196,
5859,37,2,3,1,3.0,1.0,0.19100832722095196,0.19100832722095196,
5859,37,2,5,1,5.0,1.0,0.9438236182422227,0.07865556370539739,
5859,37,2,8,1,8.0,1.0,0.4269663890926353,0.19100832722095196,
5859,37,2,13,1,13.0,1.0,0.12359666911161904,0.10112611640850877,
5859,37,2,20,1,20.0,1.0,1.0,0.4269663890926353,
5859,37,2,35,1,35.0,1.0,1.0,0.06741165810933292,
5859,37,2,50,1,50.0,1.0,0.15730249816628594,0.08989084005695314,
5859,37,3,1,1,1.0,1.0,0.34831945463174685,0.19100832722095196,
5859,37,3,2,1,2.0,1.0,1.0,0.19100832722095196,
5859,37,3,3,1,3.0,1.0,0.19100832722095196,0.19100832722095196,
5859,37,3,5,1,5.0,1.0,0.19100832722095196,0.19100832722095196,
5859,37,3,8,1,8.0,1.0,0.1460672218147303,0.07865556370539739,
5859,37,3,20,1,20.0,1.0,0.4269663890926353,0.07865556370539739,
5859,37,3,13,1,13.0,1.0,0.4269663890926353,0.1460672218147303,
5859,37,3,35,1,35.0,1.0,0.19100832722095196,0.0337058290546669,
5859,37,3,50,1,50.0,1.0,0.685395003667429,0.02247055270311127,
5859,37,4,1,1,1.0,0.07865556370539739,0.07865556370539739,0.07865556370539739,
5859,37,4,2,1,2.0,0.07865556370539739,0.07865556370539739,0.07865556370539739,
5859,37,4,3,1,3.0,0.07865556370539739,0.07865556370539739,0.07865556370539739,
5859,37,4,5,1,5.0,0.07865556370539739,0.02247055270311127,0.02247055270311127,
5859,37,4,8,1,8.0,0.07865556370539739,0.07865556370539739,0.0337058290546669,
5859,37,4,13,1,13.0,0.07865556370539739,0.07865556370539739,0.0337058290546669,
5859,37,4,20,1,20.0,0.07865556370539739,0.07865556370539739,0.07865556370539739,
5859,37,4,35,1,35.0,0.07865556370539739,0.07865556370539739,0.07865556370539739,
5859,37,4,50,1,50.0,0.07865556370539739,0.07865556370539739,0.06741165810933292,
5859,3902,0,1,1,1.0,1.0,1.0,0.3055364302782386,
5859,3902,0,2,1,2.0,1.0,1.0,1.0,
5859,3902,0,3,1,3.0,1.0,1.0,0.1666599165687893,
5859,3902,0,5,1,5.0,1.0,0.05552630513142487,0.05552630513142487,
5859,3902,0,13,1,13.0,1.0,1.0,0.08330970799076476,
5859,3902,0,20,1,20.0,1.0,0.05552630513142487,0.05552630513142487,
5859,3902,0,8,1,8.0,1.0,1.0,0.05552630513142487,
5859,3902,0,35,1,35.0,1.0,1.0,0.36110323599692307,
5859,3902,0,50,1,50.0,1.0,1.0,1.0,
5859,3902,1,1,1,1.0,1.0,0.2777530274188986,0.2777530274188986,
5859,3902,1,2,1,2.0,1.0,0.2777530274188986,0.05552630513142487,
5859,3902,1,3,1,3.0,1.0,1.0,1.0,
5859,3902,1,5,1,5.0,1.0,0.2777530274188986,0.2777530274188986,
5859,3902,1,8,1,8.0,1.0,1.0,0.11109311085010931,
5859,3902,1,13,1,13.0,1.0,1.0,1.0,
5859,3902,1,20,1,20.0,1.0,1.0,0.05552630513142487,
5859,3902,1,35,1,35.0,1.0,0.05552630513142487,0.05552630513142487,
5859,3902,1,50,1,50.0,1.0,0.05552630513142487,0.05552630513142487,
5859,3902,2,1,1,1.0,1.0,1.0,0.2777530274188986,
5859,3902,2,2,1,2.0,1.0,1.0,0.05552630513142487,
5859,3902,2,3,1,3.0,1.0,1.0,0.2777530274188986,
5859,3902,2,5,1,5.0,1.0,0.2777530274188986,0.05552630513142487,
5859,3902,2,13,1,13.0,1.0,0.05552630513142487,0.05552630513142487,
5859,3902,2,8,1,8.0,1.0,0.4444534445749476,0.33331983313758307,
5859,3902,2,20,1,20.0,1.0,1.0,1.0,
5859,3902,2,35,1,35.0,1.0,1.0,0.05552630513142487,
5859,3902,3,1,1,1.0,1.0,1.0,1.0,
5859,3902,3,2,1,2.0,1.0,1.0,0.8333400834312107,
5859,3902,2,50,1,50.0,1.0,0.2777530274188986,0.05552630513142487,
5859,3902,3,3,1,3.0,1.0,1.0,0.2777530274188986,
5859,3902,3,5,1,5.0,1.0,1.0,0.47219634684702794,
5859,3902,3,8,1,8.0,1.0,0.2777530274188986,0.05552630513142487,
5859,3902,3,13,1,13.0,1.0,1.0,1.0,
5859,3902,3,20,1,20.0,1.0,0.36110323599692307,0.05552630513142487,
5859,3902,3,50,1,50.0,1.0,1.0,0.05552630513142487,
5859,3902,3,35,1,35.0,1.0,1.0,0.08330970799076476,
5859,3902,4,1,1,1.0,1.0,1.0,0.2777530274188986,
5859,3902,4,3,1,3.0,1.0,1.0,0.19444331942813375,
5859,3902,4,2,1,2.0,1.0,0.5555465554250524,0.4999797497063724,
5859,3902,4,5,1,5.0,1.0,0.2777530274188986,0.2777530274188986,
5859,3902,4,8,1,8.0,1.0,1.0,0.2777530274188986,
5859,3902,4,13,1,13.0,1.0,1.0,1.0,
5859,3902,4,20,1,20.0,1.0,1.0,0.05552630513142487,
5859,3902,4,35,1,35.0,1.0,0.11109311085010931,0.05552630513142487,
5859,9977,0,2,1,2.0,0.2278295772881216,0.2278295772881216,0.13890538110967132,
5859,9977,0,3,1,3.0,0.2278295772881216,0.2278295772881216,0.22006522557176922,
5859,9977,0,1,1,1.0,0.2278295772881216,0.2278295772881216,0.2278295772881216,
5859,3902,4,50,1,50.0,1.0,0.05552630513142487,0.05552630513142487,
5859,9977,0,5,1,5.0,0.2278295772881216,0.2278295772881216,0.19592340176443523,
5859,9977,0,8,1,8.0,0.2278295772881216,0.2278295772881216,0.03736672659614537,
5859,9977,0,13,1,13.0,0.2278295772881216,0.1782121503533055,0.05604799933101978,
5859,9977,0,20,1,20.0,0.2278295772881216,0.1782121503533055,0.13890538110967132,
5859,9977,0,35,1,35.0,0.2278295772881216,0.19592340176443523,0.03348246017477119,
5859,9977,0,50,1,50.0,0.2278295772881216,0.1260442363172639,0.013831166116152094,
5859,9977,1,1,1,1.0,0.19592340176443523,0.19592340176443523,0.082493623782247,
5859,9977,1,3,1,3.0,0.19592340176443523,0.19592340176443523,0.19592340176443523,
5859,9977,1,2,1,2.0,0.19592340176443523,0.082493623782247,0.013831166116152094,
5859,9977,1,5,1,5.0,0.19592340176443523,0.19592340176443523,0.19592340176443523,
5859,9977,1,8,1,8.0,0.19592340176443523,0.1782121503533055,0.13890538110967132,
5859,9977,1,13,1,13.0,0.19592340176443523,0.16159217293138783,0.11937533971651959,
5859,9977,1,20,1,20.0,0.19592340176443523,0.07266797675293746,0.07266797675293746,
5859,9977,1,35,1,35.0,0.19592340176443523,0.19592340176443523,0.0,
5859,9977,1,50,1,50.0,0.19592340176443523,0.013831166116152094,0.013831166116152094,
5859,9977,2,1,1,1.0,1.0,0.4195091357611742,0.2278295772881216,
5859,9977,2,2,1,2.0,1.0,0.19592340176443523,0.07109169210185218,
5859,9977,2,3,1,3.0,1.0,0.3011038173683993,0.19289208512773348,
5859,9977,2,5,1,5.0,1.0,0.2278295772881216,0.07109169210185218,
5859,9977,2,13,1,13.0,1.0,0.1782121503533055,0.07618430405151166,
5859,9977,2,8,1,8.0,1.0,0.19592340176443523,0.05410795668353041,
5859,9977,2,20,1,20.0,1.0,0.2278295772881216,0.11876907638917944,
5859,9977,2,35,1,35.0,1.0,0.04537358364343391,0.013831166116152094,
5859,9977,2,50,1,50.0,1.0,0.18476397541497702,0.04537358364343391,
5859,9977,3,1,1,1.0,0.2278295772881216,0.2278295772881216,0.1043316469456872,
5859,9977,3,2,1,2.0,0.2278295772881216,0.2278295772881216,0.2278295772881216,
5859,9977,3,3,1,3.0,0.2278295772881216,0.2278295772881216,0.19592340176443523,
5859,9977,3,5,1,5.0,0.2278295772881216,0.19592340176443523,0.11876907638917944,
5859,9977,3,8,1,8.0,0.2278295772881216,0.2278295772881216,0.0050967930760550395,
5859,9977,3,13,1,13.0,0.2278295772881216,0.19592340176443523,0.024263076472801792,
5859,9977,3,20,1,20.0,0.2278295772881216,0.2278295772881216,0.042095580549400324,
5859,9977,3,35,1,35.0,0.2278295772881216,0.024263076472801792,0.013831166116152094,
5859,9977,3,50,1,50.0,0.2278295772881216,0.15916711962202612,0.15916711962202612,
5859,9977,4,1,1,1.0,0.2278295772881216,0.2278295772881216,0.2278295772881216,
5859,9977,4,2,1,2.0,0.2278295772881216,0.2278295772881216,0.1782121503533055,
5859,9977,4,3,1,3.0,0.2278295772881216,0.2278295772881216,0.1782121503533055,
5859,9977,4,5,1,5.0,0.2278295772881216,0.2278295772881216,0.07849228582180057,
5859,9977,4,8,1,8.0,0.2278295772881216,0.18925032403729591,0.12810971275661664,
5859,9977,4,13,1,13.0,0.2278295772881216,0.2278295772881216,0.15916711962202612,
5859,9977,4,20,1,20.0,0.2278295772881216,0.2278295772881216,0.11876907638917944,
5859,9977,4,35,1,35.0,0.2278295772881216,0.2278295772881216,0.13890538110967132,
5859,9977,4,50,1,50.0,0.2278295772881216,0.2278295772881216,0.042095580549400324,
5859,125923,0,1,1,1.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,0,2,1,2.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,0,3,1,3.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,0,5,1,5.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,0,8,1,8.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,0,20,1,20.0,0.032710506376049775,0.032709011049296466,0.01401602476261099,
5859,125923,0,13,1,13.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,0,35,1,35.0,0.032710506376049775,0.014017426631442675,0.014017426631442675,
5859,125923,0,50,1,50.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,1,1,1,1.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,1,2,1,2.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,1,3,1,3.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,1,5,1,5.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,1,13,1,13.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,1,8,1,8.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,1,35,1,35.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,1,20,1,20.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,1,50,1,50.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,2,1,1,1.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,2,1,2.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,3,1,3.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,5,1,5.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,8,1,8.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,13,1,13.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,20,1,20.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,35,1,35.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,2,50,1,50.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,1,1,1.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,2,1,2.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,3,1,3.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,5,1,5.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,8,1,8.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,13,1,13.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,20,1,20.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,35,1,35.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,3,50,1,50.0,0.032709011049296466,0.032709011049296466,0.032709011049296466,
5859,125923,4,2,1,2.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,4,1,1,1.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,4,3,1,3.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,4,5,1,5.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,4,8,1,8.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,4,13,1,13.0,0.032710506376049775,0.032710506376049775,0.032710506376049775,
5859,125923,4,20,1,20.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5859,125923,4,35,1,35.0,0.032710506376049775,0.032709011049296466,0.032709011049296466,
5859,125923,4,50,1,50.0,0.032710506376049775,0.032710506376049775,0.032709011049296466,
5889,9971,0,1,1,1.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,2,1,2.0,0.13952763165030546,0.13952763165030546,0.0,
5889,9971,0,3,1,3.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,5,1,5.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,8,1,8.0,0.13952763165030546,0.13952763165030546,0.0,
5889,9971,0,13,1,13.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,20,1,20.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,35,1,35.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,0,50,1,50.0,0.13952763165030546,0.13952763165030546,0.13952763165030546,
5889,9971,1,1,1,1.0,0.3953441075980263,0.04650469114377187,0.04650469114377187,
5889,9971,1,2,1,2.0,0.3953441075980263,0.2558164759477193,0.2558164759477193,
