ss,task,seed,surrogate,mode,ok,regret,mean_cand,over_pred,err
4796,9903,1,gp,restricted,1,0.0,285.5,,
4796,9903,2,gp,full,1,0.04225352112676062,285.5,-0.015722884186876996,
4796,3918,4,tpe,restricted,1,0.17242829827916228,285.5,,
4796,9903,0,tpe,restricted,1,0.11267605633802824,285.5,,
4796,9903,0,tpe,full,1,0.09859154929577474,285.5,,
4796,9903,2,gp,restricted,1,0.04225352112676062,285.5,,
4796,9903,1,tpe,restricted,1,0.04225352112676062,285.5,,
4796,9903,3,gp,full,1,0.05633802816901412,285.5,0.06723909067946786,
4796,9903,3,gp,restricted,1,0.05633802816901412,285.5,,
4796,9903,1,tpe,full,1,0.04225352112676062,285.5,,
4796,9903,2,tpe,full,1,0.22535211267605648,285.5,,
4796,9903,2,tpe,restricted,1,0.11267605633802824,285.5,,
4796,9903,4,gp,full,1,0.07042253521126762,285.5,0.09215244698343347,
4796,9903,4,gp,restricted,1,0.07042253521126762,285.5,,
4796,9903,3,tpe,full,1,0.22535211267605648,285.5,,
4796,23,0,gp,full,1,0.010198330089207563,285.5,0.031027017702539173,
4796,9903,3,tpe,restricted,1,0.11267605633802824,285.5,,
4796,9903,4,tpe,restricted,1,0.22535211267605648,285.5,,
4796,23,0,gp,restricted,1,0.010198330089207563,285.5,,
4796,9903,4,tpe,full,1,0.12676056338028174,285.5,,
4796,23,1,gp,full,1,0.08163173281427338,285.5,0.014002680613421765,
4796,23,0,tpe,restricted,1,0.08163173281427338,285.5,,
4796,23,1,gp,restricted,1,0.08163173281427338,285.5,,
4796,23,0,tpe,full,1,0.03061002096782761,285.5,,
4796,23,2,gp,full,1,0.03061002096782761,285.5,0.12181349640187629,
4796,23,2,gp,restricted,1,0.03061002096782761,285.5,,
4796,23,1,tpe,full,1,0.010198330089207563,285.5,,
4796,23,3,gp,full,1,0.020404175528517143,285.5,0.014657600644663477,
4796,23,3,gp,restricted,1,0.020404175528517143,285.5,,
4796,23,1,tpe,restricted,1,0.010198330089207563,285.5,,
4796,23,2,tpe,restricted,1,0.010198330089207563,285.5,,
4796,23,2,tpe,full,1,0.010198330089207563,285.5,,
4796,23,4,gp,full,1,0.035712943687482346,285.5,0.09291637132845205,
4796,23,4,gp,restricted,1,0.035712943687482346,285.5,,
4796,23,4,tpe,full,1,0.0,285.5,,
4796,23,3,tpe,restricted,1,0.04081586640713708,285.5,,
4796,23,3,tpe,full,1,0.010198330089207563,285.5,,
6766,3903,0,gp,restricted,1,0.2856983364965926,2000.0,,
4796,23,4,tpe,restricted,1,0.010198330089207563,285.5,,
6766,3903,0,gp,full,1,0.2142458412414877,39140.5,0.023094262174099284,
6766,3903,1,tpe,full,1,0.2142458412414877,39140.5,,
6766,3903,0,tpe,restricted,1,0.2856983364965926,2000.0,,
6766,3903,0,tpe,full,1,0.2856983364965926,39140.5,,
6766,3903,1,tpe,restricted,1,0.2142458412414877,2000.0,,
6766,3903,1,gp,restricted,1,0.2142458412414877,2000.0,,
6766,3903,1,gp,full,1,0.2142458412414877,39140.5,0.014281116341994426,
6766,3903,2,gp,restricted,1,0.2856983364965926,2000.0,,
6766,3903,2,gp,full,1,0.0,39140.5,-0.029315589341374737,
6766,3903,2,tpe,full,1,0.2856983364965926,39140.5,,
6766,3903,2,tpe,restricted,1,0.2856983364965926,2000.0,,
6766,3903,3,gp,restricted,1,0.2856983364965926,2000.0,,
6766,3903,3,gp,full,1,0.2856983364965926,39140.5,-0.026234284653608532,
6766,3903,4,tpe,restricted,1,0.07145249525510489,2000.0,,
6766,3903,4,gp,restricted,1,0.2856983364965926,2000.0,,
6766,3903,4,gp,full,1,0.2856983364965926,39140.5,1.6653345369377347e-17,
6766,3903,4,tpe,full,1,0.2856983364965926,39140.5,,
6766,3903,3,tpe,restricted,1,0.2856983364965926,2000.0,,
6766,146064,1,tpe,full,1,0.007140644484864733,43770.5,,
6766,3903,3,tpe,full,1,0.2856983364965926,39140.5,,
6766,146064,0,gp,restricted,1,0.007140644484864733,2000.0,,
6766,146064,0,gp,full,1,0.007140644484864733,43770.5,0.4554189878021916,
6766,146064,2,tpe,full,1,0.007140644484864733,43770.5,,
6766,146064,0,tpe,restricted,1,0.007140644484864733,2000.0,,
6766,146064,1,gp,restricted,1,0.007140644484864733,2000.0,,
6766,146064,1,gp,full,1,0.007140644484864733,43770.5,0.2516607606558474,
6766,146064,0,tpe,full,1,0.007140644484864733,43770.5,,
6766,146064,2,tpe,restricted,1,0.007140644484864733,2000.0,,
6766,146064,1,tpe,restricted,1,0.007140644484864733,2000.0,,
6766,146064,2,gp,full,1,0.007140644484864733,43770.5,0.14725730278890564,
6766,146064,2,gp,restricted,1,0.007140644484864733,2000.0,,
6766,146064,3,tpe,restricted,1,0.007140644484864733,2000.0,,
6766,146064,3,gp,restricted,1,0.007140644484864733,2000.0,,
6766,146064,3,gp,full,1,0.007140644484864733,43770.5,0.21646164020649242,
6766,146064,3,tpe,full,1,0.007140644484864733,43770.5,,
6766,146064,4,gp,restricted,1,0.007140644484864733,2000.0,,
6766,146064,4,gp,full,1,0.007140644484864733,43770.5,0.2678868101279104,
6766,146064,4,tpe,restricted,1,0.007140644484864733,2000.0,,
6766,145953,0,gp,restricted,1,0.003490603936972758,2000.0,,
6766,146064,4,tpe,full,1,0.007140644484864733,43770.5,,
6766,145953,0,gp,full,1,0.0013949024684193345,47424.5,0.4082415884202564,
6766,145953,0,tpe,restricted,1,0.07122929964736868,2000.0,,
6766,145953,1,gp,restricted,1,0.0006985671561844375,2000.0,,
6766,145953,2,tpe,full,1,0.011871177967236468,47424.5,,
6766,145953,0,tpe,full,1,0.07122929964736868,47424.5,,
6766,145953,1,gp,full,1,0.0006985671561844375,47424.5,0.29989705821897183,
6766,145953,1,tpe,restricted,1,0.005586305405526071,2000.0,,
6766,145953,2,gp,restricted,1,0.003490603936972758,2000.0,,
6766,145953,1,tpe,full,1,0.004189171093157196,47424.5,,
6766,145953,2,gp,full,1,0.004189171093157196,47424.5,0.36385752180602104,
6766,145953,2,tpe,restricted,1,0.07122929964736868,2000.0,,
6766,145953,3,gp,restricted,1,0.005586305405526071,2000.0,,
6766,145953,3,gp,full,1,0.0,47424.5,0.3142671395721931,
6766,145953,3,tpe,restricted,1,0.07122929964736868,2000.0,,
6766,145953,4,gp,restricted,1,0.006983439717895057,2000.0,,
6766,145953,3,tpe,full,1,0.07122929964736868,47424.5,,
6766,145953,4,tpe,restricted,1,0.04888184618131497,2000.0,,
6766,145953,4,gp,full,1,0.0,47424.5,0.30751071188228113,
6766,145953,4,tpe,full,1,0.04888184618131497,47424.5,,
6766,145804,0,gp,restricted,1,0.0,2000.0,,
6766,145804,1,tpe,restricted,1,0.0,2000.0,,
6766,145804,0,gp,full,1,0.0,52722.5,0.05276211626669378,
6766,145804,2,tpe,full,1,0.0,52722.5,,
6766,145804,0,tpe,restricted,1,0.6937490644552886,2000.0,,
6766,145804,2,tpe,restricted,1,0.0,2000.0,,
6766,145804,1,gp,restricted,1,0.0,2000.0,,
6766,145804,0,tpe,full,1,0.16562584199024044,52722.5,,
6766,145804,1,gp,full,1,0.0,52722.5,0.11289611516015814,
6766,145804,1,tpe,full,1,0.0,52722.5,,
6766,145804,3,tpe,restricted,1,0.0,2000.0,,
6766,145804,2,gp,restricted,1,0.0,2000.0,,
6766,145804,2,gp,full,1,0.0,52722.5,0.1840820867333084,
6766,145804,3,gp,restricted,1,0.0,2000.0,,
6766,145804,3,gp,full,1,0.0,52722.5,0.10294189133148986,
6766,31,0,tpe,full,1,0.09230769230769231,60706.5,,
6766,31,0,tpe,restricted,1,0.09230769230769231,2000.0,,
6766,145804,4,gp,restricted,1,0.0,2000.0,,
6766,145804,4,gp,full,1,0.0,52722.5,0.12370425014842028,
6766,145804,3,tpe,full,1,0.0,52722.5,,
6766,31,1,tpe,restricted,1,0.07692307692307687,2000.0,,
6766,31,1,tpe,full,1,0.07692307692307687,60706.5,,
6766,145804,4,tpe,restricted,1,0.0,2000.0,,
6766,31,0,gp,restricted,1,0.03076923076923077,2000.0,,
6766,31,0,gp,full,1,0.03076923076923077,60706.5,0.021710424576759757,
6766,145804,4,tpe,full,1,0.0,52722.5,,
6766,31,1,gp,restricted,1,1.0,2000.0,,
6766,31,1,gp,full,1,1.0,60706.5,0.0,
6766,31,2,gp,restricted,1,0.07692307692307687,2000.0,,
6766,31,4,tpe,full,1,0.06153846153846154,60706.5,,
6766,31,2,gp,full,1,0.07692307692307687,60706.5,0.14781509150382482,
6766,31,4,tpe,restricted,1,0.07692307692307687,2000.0,,
6766,31,3,gp,restricted,1,0.03076923076923077,2000.0,,
6766,31,2,tpe,restricted,1,0.07692307692307687,2000.0,,
6766,31,3,gp,full,1,0.10769230769230764,60706.5,0.36487055198558027,
6766,31,2,tpe,full,1,0.07692307692307687,60706.5,,
6766,31,3,tpe,restricted,1,0.03076923076923077,2000.0,,
6766,10101,0,tpe,full,1,0.09091527267782085,66262.5,,
6766,10101,0,tpe,restricted,1,0.2727458180334549,2000.0,,
6766,31,3,tpe,full,1,0.12307692307692308,60706.5,,
6766,10101,1,tpe,full,1,0.09091527267782085,66262.5,,
6766,31,4,gp,restricted,1,0.07692307692307687,2000.0,,
6766,31,4,gp,full,1,0.15384615384615385,60706.5,0.07131558833162391,
6766,10101,0,gp,restricted,1,0.09091527267782085,2000.0,,
6766,10101,1,tpe,restricted,1,0.2727458180334549,2000.0,,
6766,10101,2,tpe,full,1,0.0,66262.5,,
6766,10101,0,gp,full,1,0.2727458180334549,66262.5,-0.04206137150321142,
6766,10101,2,tpe,restricted,1,0.0,2000.0,,
6766,10101,1,gp,restricted,1,0.18183054535563403,2000.0,,
6766,10101,1,gp,full,1,0.2727458180334549,66262.5,0.06306658784510824,
6766,10101,2,gp,restricted,1,0.09091527267782085,2000.0,,
6766,10101,2,gp,full,1,0.09091527267782085,66262.5,0.11268888276233169,
6766,10101,3,gp,restricted,1,0.2727458180334549,2000.0,,
6766,10101,3,gp,full,1,0.2727458180334549,66262.5,0.08420841227729317,
6766,10101,4,gp,restricted,1,0.18183054535563403,2000.0,,
6766,10101,3,tpe,restricted,1,0.09091527267782085,2000.0,,
6766,10101,4,gp,full,1,0.2727458180334549,66262.5,0.11774268205517102,
6766,10101,3,tpe,full,1,0.2727458180334549,66262.5,,
6766,10101,4,tpe,restricted,1,0.2727458180334549,2000.0,,
6766,10101,4,tpe,full,1,0.3636610907112757,66262.5,,
