ss,task,seed,K,regret,mean_cand
7609,3903,4,16000,0.19514333638304282,1277.5
7609,3903,4,full,0.19514333638304282,1277.5
7609,9967,0,50,0.0,50.0
7609,9967,0,100,0.0,100.0
7609,9967,0,250,0.0,250.0
7609,9967,0,500,0.0,500.0
7609,9967,0,1000,0.0,1000.0
7609,9967,0,2000,0.0,1278.5
7609,9967,0,4000,0.0,1278.5
7609,9967,0,8000,0.0,1278.5
7609,9967,0,16000,0.0,1278.5
7609,9967,0,full,0.0,1278.5
7609,9967,1,50,0.0,50.0
7609,9967,1,100,0.0,100.0
7609,9967,1,250,0.0,250.0
7609,9967,1,500,0.0,500.0
7609,9967,1,1000,0.0,1000.0
7609,9967,1,2000,0.0,1278.5
7609,9967,1,4000,0.0,1278.5
7609,9967,1,8000,0.0,1278.5
7609,9967,1,16000,0.0,1278.5
7609,9967,1,full,0.0,1278.5
7609,9967,2,50,0.0,50.0
7609,9967,2,100,0.0,100.0
7609,9967,2,250,0.0,250.0
7609,9967,2,500,0.0,500.0
7609,9967,2,1000,0.0,1000.0
7609,9967,2,2000,0.0,1278.5
7609,9967,2,4000,0.0,1278.5
7609,9967,2,8000,0.0,1278.5
7609,9967,2,16000,0.0,1278.5
7609,9967,2,full,0.0,1278.5
7609,9967,3,50,0.0,50.0
7609,9967,3,100,0.0,100.0
7609,9967,3,250,0.0,250.0
7609,9967,3,500,0.0,500.0
7609,9967,3,1000,0.0,1000.0
7609,9967,3,2000,0.0,1278.5
7609,9967,3,4000,0.0,1278.5
7609,9967,3,8000,0.0,1278.5
7609,9967,3,16000,0.0,1278.5
7609,9967,3,full,0.0,1278.5
7609,9967,4,50,0.0,50.0
7609,9967,4,100,0.0,100.0
7609,9967,4,250,0.0,250.0
7609,9967,4,500,0.0,500.0
7609,9967,4,1000,0.0,1000.0
7609,9967,4,2000,0.0,1278.5
7609,9967,4,4000,0.0,1278.5
7609,9967,4,8000,0.0,1278.5
7609,9967,4,16000,0.0,1278.5
7609,9967,4,full,0.0,1278.5
7609,145853,0,50,0.026970971143758016,50.0
7609,145853,0,100,0.009334653112854752,100.0
7609,145853,0,250,0.026970971143758016,250.0
7609,145853,0,500,0.03526993896469233,500.0
7609,145853,0,1000,0.016597935641868622,1000.0
7609,145853,0,2000,0.016597935641868622,1281.5
7609,145853,0,4000,0.016597935641868622,1281.5
7609,145853,0,8000,0.016597935641868622,1281.5
7609,145853,0,16000,0.016597935641868622,1281.5
7609,145853,0,full,0.016597935641868622,1281.5
7609,145853,1,50,0.0612025277194157,50.0
7609,145853,1,100,0.028006656435678456,100.0
7609,145853,1,250,0.02282013868473376,250.0
7609,145853,1,500,0.024896903462802933,500.0
7609,145853,1,1000,0.0612025277194157,1000.0
7609,145853,1,2000,0.0238585210737684,1281.5
7609,145853,1,4000,0.0238585210737684,1281.5
7609,145853,1,8000,0.0238585210737684,1281.5
7609,145853,1,16000,0.0238585210737684,1281.5
7609,145853,1,full,0.0238585210737684,1281.5
7609,145853,2,50,0.03941807432660238,50.0
7609,145853,2,100,0.028006656435678456,100.0
7609,145853,2,250,0.050829492217526306,250.0
7609,145853,2,500,0.005186517750944697,500.0
7609,145853,2,1000,0.005186517750944697,1000.0
7609,145853,2,2000,0.005186517750944697,1281.5
7609,145853,2,4000,0.005186517750944697,1281.5
7609,145853,2,8000,0.005186517750944697,1281.5
7609,145853,2,16000,0.005186517750944697,1281.5
7609,145853,2,full,0.005186517750944697,1281.5
7609,145853,3,50,0.02282013868473376,50.0
7609,145853,3,100,0.025932588754723374,100.0
7609,145853,3,250,0.03111910650566807,250.0
7609,145853,3,500,0.010373035501889394,500.0
7609,145853,3,1000,0.05394194228751603,1000.0
7609,145853,3,2000,0.07468801329129471,1281.5
7609,145853,3,4000,0.07468801329129471,1281.5
7609,145853,3,8000,0.07468801329129471,1281.5
7609,145853,3,16000,0.07468801329129471,1281.5
7609,145853,3,full,0.07468801329129471,1281.5
7609,145853,4,50,0.024896903462802933,50.0
7609,145853,4,100,0.0238585210737684,100.0
7609,145853,4,250,0.028006656435678456,250.0
7609,145853,4,500,0.025932588754723374,500.0
7609,145853,4,1000,0.026970971143758016,1000.0
7609,145853,4,2000,0.0238585210737684,1281.5
7609,145853,4,4000,0.0238585210737684,1281.5
7609,145853,4,8000,0.0238585210737684,1281.5
7609,145853,4,16000,0.0238585210737684,1281.5
7609,145853,4,full,0.0238585210737684,1281.5
7609,34537,0,50,0.0032562737861563384,50.0
7609,34537,0,100,0.002603579261591382,100.0
7609,34537,0,250,0.001084624724644545,250.0
7609,34537,0,500,0.001953284349249129,500.0
7609,34537,0,1000,0.001084624724644545,1000.0
7609,34537,0,2000,0.008900161733863765,1437.5
7609,34537,0,4000,0.008900161733863765,1437.5
7609,34537,0,8000,0.008900161733863765,1437.5
7609,34537,0,16000,0.008900161733863765,1437.5
7609,34537,0,full,0.008900161733863765,1437.5
7609,34537,1,50,0.0030379090738936743,50.0
7609,34537,1,100,0.001084624724644545,100.0
7609,34537,1,250,0.001953284349249129,250.0
7609,34537,1,500,0.0036906035984586305,500.0
7609,34537,1,1000,0.0013029894369068762,1000.0
7609,34537,1,2000,0.001084624724644545,1437.5
7609,34537,1,4000,0.001084624724644545,1437.5
7609,34537,1,8000,0.001084624724644545,1437.5
7609,34537,1,16000,0.001084624724644545,1437.5
7609,34537,1,full,0.001084624724644545,1437.5
7609,34537,2,50,0.0030379090738936743,50.0
7609,34537,2,100,0.012806730432362246,100.0
7609,34537,2,250,0.004559263223063215,250.0
7609,34537,2,500,0.002169249449288979,500.0
7609,34537,2,1000,0.0047752283231030646,1000.0
7609,34537,2,2000,0.0032562737861563384,1437.5
7609,34537,2,4000,0.0032562737861563384,1437.5
7609,34537,2,8000,0.0032562737861563384,1437.5
7609,34537,2,16000,0.0032562737861563384,1437.5
7609,34537,2,full,0.0032562737861563384,1437.5
7609,34537,3,50,0.00803150210925907,50.0
7609,34537,3,100,0.007813137396996739,100.0
7609,34537,3,250,0.001084624724644545,250.0
7609,34537,3,500,0.005209558135405357,500.0
7609,34537,3,1000,0.011287775895415408,1000.0
7609,34537,3,2000,0.006078217760010052,1437.5
7609,34537,3,4000,0.006078217760010052,1437.5
7609,34537,3,8000,0.006078217760010052,1437.5
7609,34537,3,16000,0.006078217760010052,1437.5
7609,34537,3,full,0.006078217760010052,1437.5
7609,34537,4,50,0.002603579261591382,50.0
7609,34537,4,100,0.0023876141615514213,100.0
7609,34537,4,250,0.001084624724644545,250.0
7609,34537,4,500,0.001084624724644545,500.0
7609,34537,4,1000,0.001084624724644545,1000.0
7609,34537,4,2000,0.001084624724644545,1437.5
7609,34537,4,4000,0.001084624724644545,1437.5
7609,34537,4,8000,0.001084624724644545,1437.5
7609,34537,4,16000,0.001084624724644545,1437.5
7609,34537,4,full,0.001084624724644545,1437.5
7609,125923,0,50,0.01809922257953711,50.0
7609,125923,0,100,0.01809922257953711,100.0
7609,125923,0,250,0.01809922257953711,250.0
7609,125923,0,500,0.01809922257953711,500.0
7609,125923,0,1000,0.01809922257953711,1000.0
7609,125923,0,2000,0.01809922257953711,1479.5
7609,125923,0,4000,0.01809922257953711,1479.5
7609,125923,0,8000,0.01809922257953711,1479.5
7609,125923,0,16000,0.01809922257953711,1479.5
7609,125923,0,full,0.01809922257953711,1479.5
7609,125923,1,50,0.013575197477286305,50.0
7609,125923,1,100,0.013575197477286305,100.0
7609,125923,1,250,0.004524025102250806,250.0
7609,125923,1,500,0.0,500.0
7609,125923,1,1000,0.004524025102250806,1000.0
7609,125923,1,2000,0.004524025102250806,1479.5
7609,125923,1,4000,0.004524025102250806,1479.5
7609,125923,1,8000,0.004524025102250806,1479.5
7609,125923,1,16000,0.004524025102250806,1479.5
7609,125923,1,full,0.004524025102250806,1479.5
7609,125923,2,50,0.009048050204502056,50.0
7609,125923,2,100,0.01809922257953711,100.0
7609,125923,2,250,0.01809922257953711,250.0
7609,125923,2,500,0.01809922257953711,500.0
7609,125923,2,1000,0.01809922257953711,1000.0
7609,125923,2,2000,0.01809922257953711,1479.5
7609,125923,2,4000,0.01809922257953711,1479.5
7609,125923,2,8000,0.01809922257953711,1479.5
7609,125923,2,16000,0.01809922257953711,1479.5
7609,125923,2,full,0.01809922257953711,1479.5
7609,125923,3,50,0.02262324768178825,50.0
7609,125923,3,100,0.004524025102250806,100.0
7609,125923,3,250,0.004524025102250806,250.0
7609,125923,3,500,0.01809922257953711,500.0
7609,125923,3,1000,0.02262324768178825,1000.0
7609,125923,3,2000,0.013575197477286305,1479.5
7609,125923,3,4000,0.013575197477286305,1479.5
7609,125923,3,8000,0.013575197477286305,1479.5
7609,125923,3,16000,0.013575197477286305,1479.5
7609,125923,3,full,0.013575197477286305,1479.5
7609,125923,4,50,0.013575197477286305,50.0
7609,125923,4,100,0.009048050204502056,100.0
7609,125923,4,250,0.01809922257953711,250.0
7609,125923,4,500,0.01809922257953711,500.0
7609,125923,4,1000,0.01809922257953711,1000.0
7609,125923,4,2000,0.004524025102250806,1479.5
7609,125923,4,4000,0.004524025102250806,1479.5
7609,125923,4,8000,0.004524025102250806,1479.5
7609,125923,4,16000,0.004524025102250806,1479.5
7609,125923,4,full,0.004524025102250806,1479.5
7609,145878,0,50,0.010256604786609946,50.0
7609,145878,0,100,0.0,100.0
7609,145878,0,250,0.005126843416806248,250.0
7609,145878,0,500,0.010256604786609946,500.0
7609,145878,0,1000,0.005126843416806248,1000.0
7609,145878,0,2000,0.005126843416806248,1578.5
7609,145878,0,4000,0.005126843416806248,1578.5
7609,145878,0,8000,0.005126843416806248,1578.5
7609,145878,0,16000,0.005126843416806248,1578.5
7609,145878,0,full,0.005126843416806248,1578.5
7609,145878,1,50,0.005126843416806248,50.0
7609,145878,1,100,0.010256604786609946,100.0
7609,145878,1,250,0.0,250.0
7609,145878,1,500,0.020513209573220115,500.0
7609,145878,1,1000,0.005126843416806248,1000.0
7609,145878,1,2000,0.010256604786609946,1578.5
7609,145878,1,4000,0.010256604786609946,1578.5
7609,145878,1,8000,0.010256604786609946,1578.5
7609,145878,1,16000,0.010256604786609946,1578.5
7609,145878,1,full,0.010256604786609946,1578.5
7609,145878,2,50,0.005126843416806248,50.0
7609,145878,2,100,0.015383448203416195,100.0
7609,145878,2,250,0.0,250.0
7609,145878,2,500,0.005126843416806248,500.0
7609,145878,2,1000,0.0,1000.0
7609,145878,2,2000,0.010256604786609946,1578.5
7609,145878,2,4000,0.010256604786609946,1578.5
7609,145878,2,8000,0.010256604786609946,1578.5
7609,145878,2,16000,0.010256604786609946,1578.5
7609,145878,2,full,0.010256604786609946,1578.5
7609,145878,3,50,0.010256604786609946,50.0
7609,145878,3,100,0.010256604786609946,100.0
7609,145878,3,250,0.005126843416806248,250.0
7609,145878,3,500,0.005126843416806248,500.0
7609,145878,3,1000,0.010256604786609946,1000.0
7609,145878,3,2000,0.0,1578.5
7609,145878,3,4000,0.0,1578.5
7609,145878,3,8000,0.0,1578.5
7609,145878,3,16000,0.0,1578.5
7609,145878,3,full,0.0,1578.5
7609,145878,4,50,0.015383448203416195,50.0
7609,145878,4,100,0.025640052990026363,100.0
7609,145878,4,250,0.020513209573220115,250.0
7609,145878,4,500,0.015383448203416195,500.0
7609,145878,4,1000,0.020513209573220115,1000.0
7609,145878,4,2000,0.020513209573220115,1578.5
7609,145878,4,4000,0.020513209573220115,1578.5
7609,145878,4,8000,0.020513209573220115,1578.5
7609,145878,4,16000,0.020513209573220115,1578.5
7609,145878,4,full,0.020513209573220115,1578.5
5527,146064,0,50,0.0,50.0
5527,146064,0,100,0.0,100.0
5527,146064,0,250,0.0,250.0
5527,146064,0,500,0.0,500.0
5527,146064,0,1000,0.0,1000.0
5527,146064,0,2000,0.0,2000.0
5527,146064,0,4000,0.0,4000.0
5527,146064,0,8000,0.0,8000.0
5527,146064,0,16000,0.0,16000.0
5527,146064,0,full,0.0,44775.5
5527,146064,1,50,0.0,50.0
5527,146064,1,100,0.0,100.0
5527,146064,1,250,0.0,250.0
5527,146064,1,500,0.0,500.0
5527,146064,1,1000,0.0,1000.0
5527,146064,1,2000,0.0,2000.0
5527,146064,1,4000,0.0,4000.0
5527,146064,1,8000,0.0,8000.0
5527,146064,1,16000,0.0,16000.0
5527,146064,1,full,0.0,44775.5
5527,146064,2,50,0.0,50.0
5527,146064,2,100,0.0,100.0
5527,146064,2,250,0.0,250.0
5527,146064,2,500,0.0,500.0
5527,146064,2,1000,0.0,1000.0
5527,146064,2,2000,0.0,2000.0
5527,146064,2,4000,0.0,4000.0
5527,146064,2,8000,0.0,8000.0
5527,146064,2,16000,0.0,16000.0
5527,146064,2,full,0.0,44775.5
5527,146064,3,50,0.0,50.0
5527,146064,3,100,0.0,100.0
5527,146064,3,250,0.0,250.0
5527,146064,3,500,0.0,500.0
5527,146064,3,1000,0.0,1000.0
5527,146064,3,2000,0.0,2000.0
5527,146064,3,4000,0.0,4000.0
5527,146064,3,8000,0.0,8000.0
5527,146064,3,16000,0.0,16000.0
5527,146064,3,full,0.0,44775.5
5527,146064,4,50,0.0,50.0
5527,146064,4,100,0.0,100.0
5527,146064,4,250,0.0,250.0
5527,146064,4,500,0.0,500.0
5527,146064,4,1000,0.0,1000.0
5527,146064,4,2000,0.0,2000.0
5527,146064,4,4000,0.0,4000.0
5527,146064,4,8000,0.0,8000.0
5527,146064,4,16000,0.0,16000.0
5527,146064,4,full,0.0,44775.5
5527,146065,0,50,0.344262173945171,50.0
5527,146065,0,100,0.344262173945171,100.0
5527,146065,0,250,0.344262173945171,250.0
5527,146065,0,500,0.0,500.0
5527,146065,0,1000,0.344262173945171,1000.0
5527,146065,0,2000,0.0,2000.0
5527,146065,0,4000,0.344262173945171,4000.0
5527,146065,0,8000,0.344262173945171,8000.0
5527,146065,0,16000,0.344262173945171,16000.0
5527,146065,0,full,0.0,55612.5
5527,146065,1,50,0.0,50.0
5527,146065,1,100,0.344262173945171,100.0
5527,146065,1,250,0.0,250.0
5527,146065,1,500,0.344262173945171,500.0
5527,146065,1,1000,0.8401635508263752,1000.0
5527,146065,1,2000,0.344262173945171,2000.0
5527,146065,1,4000,0.8442621739451712,4000.0
5527,146065,1,8000,0.18442572477154617,8000.0
5527,146065,1,16000,0.0,16000.0
5527,146065,1,full,0.8442621739451712,55612.5
5527,146065,2,50,0.0,50.0
5527,146065,2,100,0.0,100.0
5527,146065,2,250,0.0,250.0
5527,146065,2,500,0.0,500.0
5527,146065,2,1000,0.0,1000.0
5527,146065,2,2000,0.0,2000.0
5527,146065,2,4000,0.0,4000.0
5527,146065,2,8000,0.0,8000.0
5527,146065,2,16000,0.0,16000.0
5527,146065,2,full,0.0,55612.5
5527,146065,3,50,0.344262173945171,50.0
5527,146065,3,100,0.344262173945171,100.0
5527,146065,3,250,0.344262173945171,250.0
5527,146065,3,500,0.344262173945171,500.0
5527,146065,3,1000,0.0,1000.0
5527,146065,3,2000,0.0,2000.0
5527,146065,3,4000,0.344262173945171,4000.0
5527,146065,3,8000,0.8360649277075791,8000.0
5527,146065,3,16000,0.344262173945171,16000.0
5527,146065,3,full,0.0,55612.5
5527,146065,4,50,0.0,50.0
5527,146065,4,100,0.0,100.0
5527,146065,4,250,0.0,250.0
5527,146065,4,500,0.0,500.0
5527,146065,4,1000,0.0,1000.0
5527,146065,4,2000,0.0,2000.0
5527,146065,4,4000,0.0,4000.0
5527,146065,4,8000,0.0,8000.0
5527,146065,4,16000,0.0,16000.0
5527,146065,4,full,0.0,55612.5
5527,9914,0,50,0.003171756932269121,50.0
5527,9914,0,100,0.003171756932269121,100.0
5527,9914,0,250,0.003171756932269121,250.0
5527,9914,0,500,0.0025392478054083734,500.0
5527,9914,0,1000,0.003171756932269121,1000.0
5527,9914,0,2000,0.003171756932269121,2000.0
5527,9914,0,4000,0.0012680886863767338,4000.0
5527,9914,0,8000,0.003171756932269121,8000.0
5527,9914,0,16000,0.003171756932269121,16000.0
5527,9914,0,full,0.003171756932269121,59340.5
5527,9914,1,50,0.015861855094001287,50.0
5527,9914,1,100,0.006346584297193147,100.0
5527,9914,1,250,0.006346584297193147,250.0
5527,9914,1,500,0.011422009475354988,500.0
5527,9914,1,1000,0.006346584297193147,1000.0
5527,9914,1,2000,0.003807336491785107,2000.0
5527,9914,1,4000,0.01649743465351694,4000.0
5527,9914,1,8000,0.006979093424054339,8000.0
5527,9914,1,16000,0.003171756932269121,16000.0
5527,9914,1,full,0.003807336491785107,59340.5
5527,9914,2,50,0.003807336491785107,50.0
5527,9914,2,100,0.003807336491785107,100.0
5527,9914,2,250,0.006979093424054339,250.0
5527,9914,2,500,0.010786429915839446,500.0
5527,9914,2,1000,0.003171756932269121,1000.0
5527,9914,2,2000,0.003171756932269121,2000.0
5527,9914,2,4000,0.003171756932269121,4000.0
5527,9914,2,8000,0.012690098161731833,8000.0
5527,9914,2,16000,0.003171756932269121,16000.0
5527,9914,2,full,0.003171756932269121,59340.5
5527,9914,3,50,0.015229345967140095,50.0
5527,9914,3,100,0.009518341229462601,100.0
5527,9914,3,250,0.00444291605130076,250.0
5527,9914,3,500,0.00444291605130076,500.0
5527,9914,3,1000,0.01015085035632346,1000.0
5527,9914,3,2000,0.01205451860221618,2000.0
5527,9914,3,4000,0.013325677721247708,4000.0
5527,9914,3,8000,0.007614672983569881,8000.0
5527,9914,3,16000,0.013958186848108567,16000.0
5527,9914,3,full,0.014593766407624553,59340.5
5527,9914,4,50,0.006979093424054339,50.0
5527,9914,4,100,0.003171756932269121,100.0
5527,9914,4,250,0.01015085035632346,250.0
5527,9914,4,500,0.01015085035632346,500.0
5527,9914,4,1000,0.006979093424054339,1000.0
5527,9914,4,2000,0.01015085035632346,2000.0
5527,9914,4,4000,0.01015085035632346,4000.0
5527,9914,4,8000,0.01015085035632346,8000.0
5527,9914,4,16000,0.008882761669946726,16000.0
5527,9914,4,full,0.01015085035632346,59340.5
5527,145804,0,50,0.0,50.0
5527,145804,0,100,0.0,100.0
5527,145804,0,250,0.0,250.0
5527,145804,0,500,0.0,500.0
5527,145804,0,1000,0.0,1000.0
5527,145804,0,2000,0.0,2000.0
5527,145804,0,4000,0.0,4000.0
5527,145804,0,8000,0.0,8000.0
5527,145804,0,16000,0.0,16000.0
5527,145804,0,full,0.0,59424.5
5527,145804,1,50,0.0,50.0
5527,145804,1,100,0.0,100.0
5527,145804,1,250,0.0,250.0
5527,145804,1,500,0.0,500.0
5527,145804,1,1000,0.0,1000.0
5527,145804,1,2000,0.0,2000.0
5527,145804,1,4000,0.0,4000.0
5527,145804,1,8000,0.0,8000.0
5527,145804,1,16000,0.0,16000.0
5527,145804,1,full,0.0,59424.5
5527,145804,2,50,0.0,50.0
5527,145804,2,100,0.0,100.0
5527,145804,2,250,0.0,250.0
5527,145804,2,500,0.0,500.0
5527,145804,2,1000,0.0,1000.0
5527,145804,2,2000,0.0,2000.0
5527,145804,2,4000,0.0,4000.0
5527,145804,2,8000,0.0,8000.0
5527,145804,2,16000,0.0,16000.0
5527,145804,2,full,0.0,59424.5
5527,145804,3,50,0.0,50.0
5527,145804,3,100,0.0,100.0
5527,145804,3,250,0.0,250.0
5527,145804,3,500,0.0,500.0
5527,145804,3,1000,0.0,1000.0
5527,145804,3,2000,0.0,2000.0
5527,145804,3,4000,0.0,4000.0
5527,145804,3,8000,0.0,8000.0
5527,145804,3,16000,0.0,16000.0
5527,145804,3,full,0.0,59424.5
5527,145804,4,50,0.0,50.0
5527,145804,4,100,0.0,100.0
5527,145804,4,250,0.0,250.0
5527,145804,4,500,0.0,500.0
5527,145804,4,1000,0.0,1000.0
5527,145804,4,2000,0.0,2000.0
5527,145804,4,4000,0.0,4000.0
5527,145804,4,8000,0.0,8000.0
5527,145804,4,16000,0.0,16000.0
5527,145804,4,full,0.0,59424.5
5527,31,0,50,0.12328767123287676,50.0
5527,31,0,100,0.15068493150684936,100.0
5527,31,0,250,0.17808219178082196,250.0
5527,31,0,500,0.1917808219178082,500.0
5527,31,0,1000,0.1643835616438356,1000.0
5527,31,0,2000,0.1917808219178082,2000.0
5527,31,0,4000,0.1643835616438356,4000.0
5527,31,0,8000,0.20547945205479456,8000.0
5527,31,0,16000,0.17808219178082196,16000.0
5527,31,0,full,0.1643835616438356,60559.5
5527,31,1,50,0.273972602739726,50.0
5527,31,1,100,0.1643835616438356,100.0
5527,31,1,250,0.1643835616438356,250.0
5527,31,1,500,0.23287671232876717,500.0
5527,31,1,1000,0.2465753424657534,1000.0
5527,31,1,2000,0.17808219178082196,2000.0
5527,31,1,4000,0.15068493150684936,4000.0
5527,31,1,8000,0.1917808219178082,8000.0
5527,31,1,16000,0.17808219178082196,16000.0
5527,31,1,full,0.2465753424657534,60559.5
5527,31,2,50,0.15068493150684936,50.0
5527,31,2,100,0.09589041095890416,100.0
5527,31,2,250,0.20547945205479456,250.0
5527,31,2,500,0.15068493150684936,500.0
5527,31,2,1000,0.12328767123287676,1000.0
5527,31,2,2000,0.1643835616438356,2000.0
5527,31,2,4000,0.136986301369863,4000.0
5527,31,2,8000,0.0547945205479452,8000.0
5527,31,2,16000,0.17808219178082196,16000.0
5527,31,2,full,0.20547945205479456,60559.5
5527,31,3,50,0.2465753424657534,50.0
5527,31,3,100,0.0821917808219178,100.0
5527,31,3,250,0.0821917808219178,250.0
5527,31,3,500,0.1917808219178082,500.0
5527,31,3,1000,0.0547945205479452,1000.0
5527,31,3,2000,0.1917808219178082,2000.0
5527,31,3,4000,0.1095890410958904,4000.0
5527,31,3,8000,0.1643835616438356,8000.0
5527,31,3,16000,0.0821917808219178,16000.0
5527,31,3,full,0.1643835616438356,60559.5
5527,31,4,50,0.12328767123287676,50.0
5527,31,4,100,0.1095890410958904,100.0
5527,31,4,250,0.1095890410958904,250.0
5527,31,4,500,0.12328767123287676,500.0
5527,31,4,1000,0.0821917808219178,1000.0
5527,31,4,2000,0.09589041095890416,2000.0
5527,31,4,4000,0.06849315068493156,4000.0
5527,31,4,8000,0.1095890410958904,8000.0
5527,31,4,16000,0.0821917808219178,16000.0
5527,31,4,full,0.06849315068493156,60559.5
5527,10101,0,50,0.20635203324428686,50.0
5527,10101,0,100,0.19047788661323872,100.0
5527,10101,0,250,0.22222617987533377,250.0
5527,10101,0,500,0.2698367468091428,500.0
5527,10101,0,1000,0.2381003265063819,1000.0
5527,10101,0,2000,0.2381003265063819,2000.0
5527,10101,0,4000,0.2381003265063819,4000.0
5527,10101,0,8000,0.2381003265063819,8000.0
5527,10101,0,16000,0.2381003265063819,16000.0
5527,10101,0,full,0.20635203324428686,74516.5
5527,10101,1,50,0.1746037399821906,50.0
5527,10101,1,100,0.15872959335114367,100.0
5527,10101,1,250,0.14285544672009554,250.0
5527,10101,1,500,0.20635203324428686,500.0
5527,10101,1,1000,0.07937073315523957,1000.0
5527,10101,1,2000,0.14285544672009554,2000.0
5527,10101,1,4000,0.2381003265063819,4000.0
5527,10101,1,8000,0.14285544672009554,8000.0
5527,10101,1,16000,0.14285544672009554,16000.0
5527,10101,1,full,0.2381003265063819,74516.5
5527,10101,2,50,0.20635203324428686,50.0
5527,10101,2,100,0.20635203324428686,100.0
5527,10101,2,250,0.22222617987533377,250.0
5527,10101,2,500,0.20635203324428686,500.0
5527,10101,2,1000,0.22222617987533377,1000.0
5527,10101,2,2000,0.22222617987533377,2000.0
5527,10101,2,4000,0.20635203324428686,4000.0
5527,10101,2,8000,0.20635203324428686,8000.0
5527,10101,2,16000,0.20635203324428686,16000.0
5527,10101,2,full,0.20635203324428686,74516.5
5527,10101,3,50,0.1746037399821906,50.0
5527,10101,3,100,0.19047788661323872,100.0
5527,10101,3,250,0.15872959335114367,250.0
5527,10101,3,500,0.03174829326209638,500.0
5527,10101,3,1000,0.19047788661323872,1000.0
5527,10101,3,2000,0.06349658652419143,2000.0
5527,10101,3,4000,0.11110715345800048,4000.0
5527,10101,3,8000,0.0952448797862877,8000.0
5527,10101,3,16000,0.0952448797862877,16000.0
5527,10101,3,full,0.20635203324428686,74516.5
5527,10101,4,50,0.0952448797862877,50.0
5527,10101,4,100,0.0952448797862877,100.0
5527,10101,4,250,0.11110715345800048,250.0
5527,10101,4,500,0.11110715345800048,500.0
5527,10101,4,1000,0.07937073315523957,1000.0
5527,10101,4,2000,0.11110715345800048,2000.0
5527,10101,4,4000,0.0952448797862877,4000.0
5527,10101,4,8000,0.07937073315523957,8000.0
5527,10101,4,16000,0.0952448797862877,16000.0
5527,10101,4,full,0.07937073315523957,74516.5
5891,9889,0,50,0.0007574726886968586,50.0
5891,9889,0,100,0.0030372448585621603,100.0
5891,9889,0,250,0.018234500307033552,250.0
5891,9889,0,500,0.008357938938876264,500.0
5891,9889,0,1000,0.0015186224292811357,1000.0
5891,9889,0,2000,0.0,2000.0
5891,9889,0,4000,0.0007574726886968586,2569.5
5891,9889,0,8000,0.0007574726886968586,2569.5
5891,9889,0,16000,0.0007574726886968586,2569.5
5891,9889,0,full,0.0007574726886968586,2569.5
5891,9889,1,50,0.06458741639303256,50.0
5891,9889,1,100,0.06610971587420056,100.0
5891,9889,1,250,0.06610971587420056,250.0
5891,9889,1,500,0.06610971587420056,500.0
5891,9889,1,1000,0.06534856613361639,1000.0
5891,9889,1,2000,0.06534856613361639,2000.0
5891,9889,1,4000,0.06534856613361639,2569.5
5891,9889,1,8000,0.06534856613361639,2569.5
5891,9889,1,16000,0.06534856613361639,2569.5
5891,9889,1,full,0.06534856613361639,2569.5
5891,9889,2,50,0.0037983945991459933,50.0
5891,9889,2,100,0.0007574726886968586,100.0
5891,9889,2,250,0.0022797721698649687,250.0
5891,9889,2,500,0.0030372448585621603,500.0
5891,9889,2,1000,0.0015186224292811357,1000.0
5891,9889,2,2000,0.0022797721698649687,2000.0
5891,9889,2,4000,0.0007574726886968586,2569.5
5891,9889,2,8000,0.0007574726886968586,2569.5
5891,9889,2,16000,0.0007574726886968586,2569.5
5891,9889,2,full,0.0007574726886968586,2569.5
5891,9889,3,50,0.0015186224292811357,50.0
5891,9889,3,100,0.0007574726886968586,100.0
5891,9889,3,250,0.0007574726886968586,250.0
5891,9889,3,500,0.0007574726886968586,500.0
5891,9889,3,1000,0.0007574726886968586,1000.0
5891,9889,3,2000,0.0015186224292811357,2000.0
5891,9889,3,4000,0.0,2569.5
5891,9889,3,8000,0.0,2569.5
5891,9889,3,16000,0.0,2569.5
5891,9889,3,full,0.0,2569.5
5891,9889,4,50,0.0007574726886968586,50.0
5891,9889,4,100,0.01747702761833636,100.0
5891,9889,4,250,0.005317017028427129,250.0
5891,9889,4,500,0.0015186224292811357,500.0
5891,9889,4,1000,0.0015186224292811357,1000.0
5891,9889,4,2000,0.06610971587420056,2000.0
5891,9889,4,4000,0.0022797721698649687,2569.5
5891,9889,4,8000,0.0022797721698649687,2569.5
5891,9889,4,16000,0.0022797721698649687,2569.5
5891,9889,4,full,0.0022797721698649687,2569.5
5891,3899,0,50,0.02092661744081925,50.0
5891,3899,0,100,0.08940489667641038,100.0
5891,3899,0,250,0.05000168967439966,250.0
5891,3899,0,500,0.02228258114661319,500.0
5891,3899,0,1000,0.03288106381900213,1000.0
5891,3899,0,2000,0.024458036936282235,2000.0
5891,3899,0,4000,0.027989456431745663,2572.5
5891,3899,0,8000,0.027989456431745663,2572.5
5891,3899,0,16000,0.027989456431745663,2572.5
5891,3899,0,full,0.027989456431745663,2572.5
5891,3899,1,50,0.16304513120321718,50.0
5891,3899,1,100,0.008697598972678078,100.0
5891,3899,1,250,0.021467313248737074,250.0
5891,3899,1,500,0.05000168967439966,500.0
5891,3899,1,1000,0.15299156852474516,1000.0
5891,3899,1,2000,0.007337411080884704,2000.0
5891,3899,1,4000,0.062230708142540725,2572.5
5891,3899,1,8000,0.062230708142540725,2572.5
5891,3899,1,16000,0.062230708142540725,2572.5
