ss,task,seed,step,K,over_pred,sigma_t
5636,31,2,5,100,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,5,250,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,5,500,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,5,1000,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,5,2000,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,5,5000,1.3877787807814457e-17,1.3877787807814457e-17
5636,31,2,6,50,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,100,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,250,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,500,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,1000,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,2000,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,6,5000,1.3877787807814457e-17,9.658531548908284e-18
5636,31,2,7,50,1.3877787807814457e-17,1.2018516789897278e-17
5636,31,2,7,100,1.3877787807814457e-17,1.2018516789897278e-17
5636,31,2,7,250,1.3877787807814457e-17,1.2018516789897278e-17
5636,31,2,7,500,-0.6551724137931034,1.2018516789897278e-17
5636,31,2,7,1000,1.3877787807814457e-17,1.2018516789897278e-17
5636,31,2,7,2000,0.03448275862068967,1.2018516789897278e-17
5636,31,2,7,5000,1.3877787807814457e-17,1.2018516789897278e-17
5636,31,2,8,50,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,100,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,250,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,500,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,1000,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,2000,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,8,5000,1.3877787807814457e-17,1.2628977532625835e-17
5636,31,2,9,50,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,100,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,250,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,500,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,1000,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,2000,1.3877787807814457e-17,1.512296865354102e-17
5636,31,2,9,5000,0.01724137931034484,1.512296865354102e-17
5636,31,2,10,50,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,10,100,-0.4482758620689655,1.3768940732700483e-17
5636,31,2,10,250,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,10,500,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,10,1000,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,10,2000,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,10,5000,1.3877787807814457e-17,1.3768940732700483e-17
5636,31,2,11,50,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,11,100,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,11,250,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,11,500,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,11,1000,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,11,2000,-0.13793103448275862,8.673617379884035e-18
5636,31,2,11,5000,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,12,50,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,100,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,250,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,500,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,1000,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,2000,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,12,5000,1.3877787807814457e-17,1.0551910960100407e-17
5636,31,2,13,50,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,13,100,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,13,250,-0.396551724137931,1.1506853769672332e-17
5636,31,2,13,500,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,13,1000,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,13,2000,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,13,5000,1.3877787807814457e-17,1.1506853769672332e-17
5636,31,2,14,50,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,100,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,250,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,500,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,1000,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,2000,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,14,5000,1.3877787807814457e-17,8.673617379884035e-18
5636,31,2,15,50,0.01724137931034484,1.6818768105360018e-17
5636,31,2,15,100,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,15,250,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,15,500,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,15,1000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,15,2000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,15,5000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,16,50,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,100,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,250,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,500,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,1000,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,2000,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,16,5000,1.3877787807814457e-17,1.3324663851227106e-17
5636,31,2,17,50,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,100,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,250,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,500,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,1000,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,2000,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,17,5000,1.3877787807814457e-17,1.0833344635249872e-17
5636,31,2,18,50,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,100,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,250,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,500,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,1000,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,2000,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,18,5000,1.3877787807814457e-17,1.868354362588067e-17
5636,31,2,19,50,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,19,100,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,19,250,-0.793103448275862,1.6818768105360018e-17
5636,31,2,19,500,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,19,1000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,19,2000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,19,5000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,20,50,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,20,100,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,20,250,-0.5172413793103448,1.7260280654508505e-17
5636,31,2,20,500,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,20,1000,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,20,2000,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,20,5000,1.3877787807814457e-17,1.7260280654508505e-17
5636,31,2,21,50,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,100,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,250,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,500,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,1000,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,2000,1.3877787807814457e-17,2.0888836804026048e-17
5636,31,2,21,5000,0.01724137931034484,2.0888836804026048e-17
5636,31,2,22,50,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,22,100,-0.7413793103448275,1.9778890766513096e-17
5636,31,2,22,250,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,22,500,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,22,1000,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,22,2000,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,22,5000,1.3877787807814457e-17,1.9778890766513096e-17
5636,31,2,23,50,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,100,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,250,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,500,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,1000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,2000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,23,5000,1.3877787807814457e-17,1.6818768105360018e-17
5636,31,2,24,50,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,100,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,250,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,500,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,1000,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,2000,1.3877787807814457e-17,2.1666689270499745e-17
5636,31,2,24,5000,1.3877787807814457e-17,2.1666689270499745e-17
6766,3903,0,5,50,-0.02678596349224205,0.1035171697791916
6766,3903,0,5,100,-0.054688372222844395,0.1035171697791916
6766,3903,0,5,250,-0.054688372222844395,0.1035171697791916
6766,3903,0,5,500,-0.054688372222844395,0.1035171697791916
6766,3903,0,5,1000,-0.054688372222844395,0.1035171697791916
6766,3903,0,5,2000,-0.07142981746120569,0.1035171697791916
6766,3903,0,5,5000,2.267779389919511e-05,0.1035171697791916
6766,3903,0,6,50,-0.08147259126939987,0.0923161667004655
6766,3903,0,6,100,-0.08147259126939987,0.0923161667004655
6766,3903,0,6,250,-0.037922504744897334,0.0923161667004655
6766,3903,0,6,500,-0.08147259126939987,0.0923161667004655
6766,3903,0,6,1000,-0.08147259126939987,0.0923161667004655
6766,3903,0,6,2000,0.10498248576532482,0.0923161667004655
6766,3903,0,6,5000,-0.10937500000000222,0.0923161667004655
6766,3903,0,7,50,-0.06808222619180626,0.0691550740000427
6766,3903,0,7,100,-0.059154153176287805,0.0691550740000427
6766,3903,0,7,250,-0.06808222619180626,0.0691550740000427
6766,3903,0,7,500,-0.06808222619180626,0.0691550740000427
6766,3903,0,7,1000,-0.05804294127498255,0.0691550740000427
6766,3903,0,7,2000,-0.05804294127498255,0.0691550740000427
6766,3903,0,7,5000,-0.05804294127498255,0.0691550740000427
6766,3903,0,8,50,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,100,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,250,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,500,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,1000,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,2000,-0.0881799849279925,0.0686822198456543
6766,3903,0,8,5000,-0.0881799849279925,0.0686822198456543
6766,3903,0,9,50,-0.03348463492240805,0.07328167816553825
6766,3903,0,9,100,-0.03348463492240805,0.07328167816553825
6766,3903,0,9,250,-0.05804119682929698,0.07328167816553825
6766,3903,0,9,500,-0.05804119682929698,0.07328167816553825
6766,3903,0,9,1000,-0.05804119682929698,0.07328167816553825
6766,3903,0,9,2000,-0.05804119682929698,0.07328167816553825
6766,3903,0,9,5000,-0.05804119682929698,0.07328167816553825
6766,3903,0,10,50,-0.025673007145251114,0.059046356384569135
6766,3903,0,10,100,-0.023440116668528965,0.059046356384569135
6766,3903,0,10,250,-0.023440116668528965,0.059046356384569135
6766,3903,0,10,500,0.18868447862007592,0.059046356384569135
6766,3903,0,10,1000,-0.025673007145251114,0.059046356384569135
6766,3903,0,10,2000,0.04577948810985377,0.059046356384569135
6766,3903,0,10,5000,0.016755400803835307,0.059046356384569135
6766,3903,0,11,50,-0.03794867143016789,0.06372281703038517
6766,3903,0,11,100,-0.03794867143016789,0.06372281703038517
6766,3903,0,11,250,-0.03794867143016789,0.06372281703038517
6766,3903,0,11,500,-0.03794867143016789,0.06372281703038517
6766,3903,0,11,1000,0.10495631908005432,0.06372281703038517
6766,3903,0,11,2000,0.09602650161885073,0.06372281703038517
6766,3903,0,11,5000,0.09602650161885073,0.06372281703038517
6766,3903,0,12,50,-0.010044518253880308,0.04373190601445962
6766,3903,0,12,100,-0.026792941274980775,0.04373190601445962
6766,3903,0,12,250,-0.014510299207324384,0.04373190601445962
6766,3903,0,12,500,-0.014510299207324384,0.04373190601445962
6766,3903,0,12,1000,-0.014510299207324384,0.04373190601445962
6766,3903,0,12,2000,-0.014510299207324384,0.04373190601445962
6766,3903,0,12,5000,-0.014510299207324384,0.04373190601445962
6766,3903,0,13,50,-0.008928073015519455,0.05138301866242821
6766,3903,0,13,100,-0.02232541587585246,0.05138301866242821
6766,3903,0,13,250,-0.01674318968404709,0.05138301866242821
6766,3903,0,13,500,-0.02232541587585246,0.05138301866242821
6766,3903,0,13,1000,-0.018976080160769238,0.05138301866242821
6766,3903,0,13,2000,-0.02232541587585246,0.05138301866242821
6766,3903,0,13,5000,-0.02232541587585246,0.05138301866242821
6766,3903,0,14,50,-0.05470581667969188,0.040010323314126656
6766,3903,0,14,100,-0.05470581667969188,0.040010323314126656
6766,3903,0,14,250,-0.006696926984482321,0.040010323314126656
6766,3903,0,14,500,-0.006696926984482321,0.040010323314126656
6766,3903,0,14,1000,-0.006696926984482321,0.040010323314126656
6766,3903,0,14,2000,-0.006696926984482321,0.040010323314126656
6766,3903,0,14,5000,0.0602897873171786,0.040010323314126656
6766,3903,0,15,50,-0.016741445238362074,0.04294761135407583
6766,3903,0,15,100,-0.03348114603103791,0.04294761135407583
6766,3903,0,15,250,-0.03348114603103791,0.04294761135407583
6766,3903,0,15,500,-0.03348114603103791,0.04294761135407583
6766,3903,0,15,1000,0.037971349224066975,0.04294761135407583
6766,3903,0,15,2000,-0.03348114603103791,0.04294761135407583
6766,3903,0,15,5000,-0.03348114603103791,0.04294761135407583
6766,3903,0,16,50,-0.004464036507760172,0.05587478401380544
6766,3903,0,16,100,-0.10379800714525034,0.05587478401380544
6766,3903,0,16,250,-0.03236644523836185,0.05587478401380544
6766,3903,0,16,500,-0.09041287540471288,0.05587478401380544
6766,3903,0,16,1000,-0.03236644523836185,0.05587478401380544
6766,3903,0,16,2000,-0.1060308976219726,0.05587478401380544
6766,3903,0,16,5000,-0.1060308976219726,0.05587478401380544
6766,3903,0,17,50,-0.05357890476722227,0.054337494330847114
6766,3903,0,17,100,-0.01116270793792662,0.054337494330847114
6766,3903,0,17,250,-0.07925714524952565,0.054337494330847114
6766,3903,0,17,500,-0.045760299207324606,0.054337494330847114
6766,3903,0,17,1000,-0.05022782460645403,0.054337494330847114
6766,3903,0,17,2000,-0.05022433571508389,0.054337494330847114
6766,3903,0,17,5000,-0.020071592050914022,0.054337494330847114
6766,3903,0,18,50,-0.06362167857541634,0.043625263977506844
6766,3903,0,18,100,-0.013395598414648657,0.043625263977506844
6766,3903,0,18,250,-0.06697101429049923,0.043625263977506844
6766,3903,0,18,500,-0.14176586747795183,0.043625263977506844
6766,3903,0,18,1000,-0.056923007145250004,0.043625263977506844
6766,3903,0,18,2000,-0.056923007145250004,0.043625263977506844
6766,3903,0,18,5000,-0.06250523333705538,0.043625263977506844
6766,3903,0,19,50,-0.00892981746120447,0.059693311968099995
6766,3903,0,19,100,-0.016744934129731548,0.059693311968099995
6766,3903,0,19,250,-0.052467692865915794,0.059693311968099995
6766,3903,0,19,500,-0.024558306352573944,0.059693311968099995
6766,3903,0,19,1000,-0.034601080160769127,0.059693311968099995
6766,3903,0,19,2000,-0.04464385396896342,0.059693311968099995
6766,3903,0,19,5000,-0.04464210952327852,0.059693311968099995
6766,3903,0,20,50,-0.15068870715641713,0.05372258463536955
6766,3903,0,20,100,-0.01786312381377808,0.05372258463536955
6766,3903,0,20,250,-0.012266942056495478,0.05372258463536955
6766,3903,0,20,500,-0.023443605559897773,0.05372258463536955
6766,3903,0,20,1000,-0.023443605559897773,0.05372258463536955
6766,3903,0,20,2000,-0.07702251032711904,0.05372258463536955
6766,3903,0,20,5000,-0.08371943731160036,0.05372258463536955
6766,3903,0,21,50,-0.014508554761639592,0.04530239274960396
6766,3903,0,21,100,-0.07143505079825907,0.04530239274960396
6766,3903,0,21,250,-0.027904153176287916,0.04530239274960396
6766,3903,0,21,500,-0.07924842302110158,0.04530239274960396
6766,3903,0,21,1000,-0.07143505079825907,0.04530239274960396
6766,3903,0,21,2000,-0.07143505079825907,0.04530239274960396
6766,3903,0,21,5000,-0.07143505079825907,0.04530239274960396
6766,3903,0,22,50,-0.004464036507760172,0.053576921559553035
6766,3903,0,22,100,-0.005580481746121357,0.053576921559553035
6766,3903,0,22,250,-0.023443605559898217,0.053576921559553035
6766,3903,0,22,500,-0.023443605559898217,0.053576921559553035
6766,3903,0,22,1000,-0.060277576197388716,0.053576921559553035
6766,3903,0,22,2000,-0.060277576197388716,0.053576921559553035
6766,3903,0,22,5000,-0.060277576197388716,0.053576921559553035
6766,3903,0,23,50,-0.06250697778274072,0.03386547374893975
6766,3903,0,23,100,-0.06250697778274072,0.03386547374893975
6766,3903,0,23,250,-0.15851254605336784,0.03386547374893975
6766,3903,0,23,500,-0.027904153176287694,0.03386547374893975
6766,3903,0,23,1000,-0.06250697778274072,0.03386547374893975
6766,3903,0,23,2000,-0.06250697778274072,0.03386547374893975
6766,3903,0,23,5000,-0.06250697778274072,0.03386547374893975
6766,3903,0,24,50,-0.003349335715084112,0.032497836178608706
6766,3903,0,24,100,0.30915589762197593,0.032497836178608706
6766,3903,0,24,250,-0.07923097856425498,0.032497836178608706
6766,3903,0,24,500,-0.015626744445686125,0.032497836178608706
6766,3903,0,24,1000,-0.06920564921290717,0.032497836178608706
6766,3903,0,24,2000,-0.06920564921290717,0.032497836178608706
6766,3903,0,24,5000,-0.06920564921290717,0.032497836178608706
6766,3903,1,5,50,0.47995980797142146,0.01919239203726285
6766,3903,1,5,100,0.5514123032265263,0.01919239203726285
6766,3903,1,5,250,0.3370548174611993,0.01919239203726285
6766,3903,1,5,500,0.051356480964606654,0.01919239203726285
6766,3903,1,5,1000,0.051356480964606654,0.01919239203726285
6766,3903,1,5,2000,0.3370548174611993,0.01919239203726285
6766,3903,1,5,5000,0.47995980797142146,0.01919239203726285
6766,3903,1,6,50,0.30691951825387515,0.1256859017442001
6766,3903,1,6,100,-0.018962124595291008,0.1256859017442001
6766,3903,1,6,250,0.41300623813776804,0.1256859017442001
6766,3903,1,6,500,0.41300623813776804,0.1256859017442001
6766,3903,1,6,1000,0.41300623813776804,0.1256859017442001
6766,3903,1,6,2000,0.41300623813776804,0.1256859017442001
6766,3903,1,6,5000,0.41300623813776804,0.1256859017442001
6766,3903,1,7,50,0.270075080942275,0.10590282149091104
6766,3903,1,7,100,0.2332393658590997,0.10590282149091104
6766,3903,1,7,250,0.19081793569274902,0.10590282149091104
6766,3903,1,7,500,0.2332393658590997,0.10590282149091104
6766,3903,1,7,1000,0.304691861114217,0.10590282149091104
6766,3903,1,7,2000,0.2332393658590997,0.10590282149091104
6766,3903,1,7,5000,0.2332393658590997,0.10590282149091104
6766,3903,1,8,50,0.4654617198838885,0.1061952406304936
6766,3903,1,8,100,0.24664543094785668,0.1061952406304936
6766,3903,1,8,250,0.31363214524952976,0.1061952406304936
6766,3903,1,8,500,0.23994850396337525,0.1061952406304936
6766,3903,1,8,1000,0.3114009992184925,0.1061952406304936
6766,3903,1,8,2000,0.23994850396337525,0.1061952406304936
6766,3903,1,8,5000,0.23994850396337525,0.1061952406304936
6766,3903,1,9,50,0.1729827230099294,0.12133244281477905
6766,3903,1,9,100,0.24443521826504666,0.12133244281477905
6766,3903,1,9,250,0.1729827230099294,0.12133244281477905
6766,3903,1,9,500,0.03018937702355895,0.12133244281477905
6766,3903,1,9,1000,0.17074983253320747,0.12133244281477905
6766,3903,1,9,2000,0.17074983253320747,0.12133244281477905
6766,3903,1,9,5000,0.17074983253320747,0.12133244281477905
6766,3903,1,10,50,-0.0971063134978245,0.10584304619315374
6766,3903,1,10,100,-0.0971063134978245,0.10584304619315374
6766,3903,1,10,250,-0.037936460310373676,0.10584304619315374
6766,3903,1,10,500,-0.037936460310373676,0.10584304619315374
6766,3903,1,10,1000,-0.0971063134978245,0.10584304619315374
6766,3903,1,10,2000,-0.037936460310373676,0.10584304619315374
6766,3903,1,10,5000,-0.037936460310373676,0.10584304619315374
6766,3903,1,11,50,0.27345581667969665,0.10836867983525604
6766,3903,1,11,100,0.05920997543820894,0.10836867983525604
6766,3903,1,11,250,0.2109348833314682,0.10836867983525604
6766,3903,1,11,500,0.2020033214245796,0.10836867983525604
6766,3903,1,11,1000,-0.031236044434523214,0.10836867983525604
6766,3903,1,11,2000,0.3102880428715019,0.10836867983525604
6766,3903,1,11,5000,0.2198664452383559,0.10836867983525604
6766,3903,1,12,50,-0.2622320531427961,0.09718311948946701
6766,3903,1,12,100,0.35159302779948853,0.09718311948946701
6766,3903,1,12,250,-0.2622320531427961,0.09718311948946701
6766,3903,1,12,500,0.19419867143016317,0.09718311948946701
6766,3903,1,12,1000,-0.18519733169588593,0.09718311948946701
6766,3903,1,12,2000,-0.2566498269509908,0.09718311948946701
6766,3903,1,12,5000,0.19419867143016317,0.09718311948946701
6766,3903,1,13,50,0.216595609579103,0.091689234536346
6766,3903,1,13,100,-0.10378056268840052,0.091689234536346
6766,3903,1,13,250,0.11046527855308719,0.091689234536346
6766,3903,1,13,500,-0.09373778888020579,0.091689234536346
6766,3903,1,13,1000,0.11046527855308719,0.091689234536346
6766,3903,1,13,2000,-0.0222852936251009,0.091689234536346
6766,3903,1,13,5000,-0.0222852936251009,0.091689234536346
6766,3903,1,14,50,0.24337808417997336,0.10261982622906723
6766,3903,1,14,100,0.32029941665735945,0.10261982622906723
6766,3903,1,14,250,0.32364700792675777,0.10261982622906723
6766,3903,1,14,500,0.2534226024338531,0.10261982622906723
6766,3903,1,14,1000,0.5313093111532882,0.10261982622906723
6766,3903,1,14,2000,-0.26895689125823474,0.10261982622906723
6766,3903,1,14,5000,0.338162540471136,0.10261982622906723
6766,3903,1,15,50,0.45985332700681314,0.09637093424390906
6766,3903,1,15,100,0.23555947862007626,0.09637093424390906
6766,3903,1,15,250,0.42523480238919875,0.09637093424390906
6766,3903,1,15,500,0.3694264960366255,0.09637093424390906
6766,3903,1,15,1000,0.18411577537121937,0.09637093424390906
6766,3903,1,15,2000,0.47771645082059,0.09637093424390906
6766,3903,1,15,5000,0.2979740007815082,0.09637093424390906
6766,3903,1,16,50,0.6283336357039221,0.10335809016695925
6766,3903,1,16,100,-0.0614149547839703,0.10335809016695925
6766,3903,1,16,250,-0.0614149547839703,0.10335809016695925
6766,3903,1,16,500,-0.07370108574299594,0.10335809016695925
6766,3903,1,16,1000,-0.28794692698448365,0.10335809016695925
6766,3903,1,16,2000,-0.11826992854750795,0.10335809016695925
6766,3903,1,16,5000,-0.21649443172937877,0.10335809016695925
6766,3903,1,17,50,0.027858797588478312,0.10357058755737701
6766,3903,1,17,100,0.01559359997767018,0.10357058755737701
6766,3903,1,17,250,-0.2254765825611229,0.10357058755737701
6766,3903,1,17,500,0.031208133303561425,0.10357058755737701
6766,3903,1,17,1000,-0.03801147147482142,0.10357058755737701
6766,3903,1,17,2000,-0.10935232220609936,0.10357058755737701
6766,3903,1,17,5000,-0.03801147147482142,0.10357058755737701
6766,3903,1,18,50,-0.12494243329240218,0.08301526061706524
6766,3903,1,18,100,0.026710952327792747,0.08301526061706524
6766,3903,1,18,250,-0.07590083175170159,0.08301526061706524
6766,3903,1,18,500,-0.030128321424585658,0.08301526061706524
6766,3903,1,18,1000,-0.07701727699006256,0.08301526061706524
6766,3903,1,18,2000,-0.07701727699006256,0.08301526061706524
6766,3903,1,18,5000,-0.08148305794350708,0.08301526061706524
6766,3903,1,19,50,0.1997983420788274,0.10644743244338928
6766,3903,1,19,100,0.07474949759964256,0.10644743244338928
6766,3903,1,19,250,0.03461852461761561,0.10644743244338928
6766,3903,1,19,500,-0.03906511666852652,0.10644743244338928
6766,3903,1,19,1000,0.010056729373672635,0.10644743244338928
6766,3903,1,19,2000,0.07023661661270986,0.10644743244338928
6766,3903,1,19,5000,-0.04576378809869275,0.10644743244338928
6766,3903,1,20,50,0.18973812381377442,0.09164287227552095
6766,3903,1,20,100,0.029046765099919658,0.09164287227552095
6766,3903,1,20,250,0.1003876158311976,0.09164287227552095
6766,3903,1,20,500,0.300187702355696,0.09164287227552095
6766,3903,1,20,1000,-0.12270256503294041,0.09164287227552095
6766,3903,1,20,2000,0.0859418611142082,0.09164287227552095
6766,3903,1,20,5000,0.15739435636932553,0.09164287227552095
6766,3903,1,21,50,-0.007815116668526079,0.08408550201929345
6766,3903,1,21,100,-0.22429035949536857,0.08408550201929345
6766,3903,1,21,250,-0.012294853187451826,0.08408550201929345
6766,3903,1,21,500,-0.22429035949536857,0.08408550201929345
6766,3903,1,21,1000,0.06027059841464433,0.08408550201929345
6766,3903,1,21,2000,-0.012294853187451826,0.08408550201929345
6766,3903,1,21,5000,0.12280548732835372,0.08408550201929345
6766,3903,1,22,50,0.1729408563135003,0.07497581614087637
6766,3903,1,22,100,0.01452948810985677,0.07497581614087637
6766,3903,1,22,250,0.1807559729820274,0.07497581614087637
6766,3903,1,22,500,-0.03348986825946032,0.07497581614087637
6766,3903,1,22,1000,0.037962626995644566,0.07497581614087637
6766,3903,1,22,2000,0.037962626995644566,0.07497581614087637
6766,3903,1,22,5000,0.1093034777269225,0.07497581614087637
6766,3903,1,23,50,0.01788580160767894,0.0693393200951272
6766,3903,1,23,100,0.05693870715641269,0.0693393200951272
6766,3903,1,23,250,-0.08476784916825353,0.0693393200951272
6766,3903,1,23,500,0.008903650775928362,0.0693393200951272
6766,3903,1,23,1000,-0.08476784916825353,0.0693393200951272
6766,3903,1,23,2000,0.08035614603103325,0.0693393200951272
6766,3903,1,23,5000,0.008903650775928362,0.0693393200951272
6766,3903,1,24,50,-0.06361993412973233,0.054323451354391775
6766,3903,1,24,100,0.23547400078151048,0.054323451354391775
6766,3903,1,24,250,-0.041235207100595694,0.054323451354391775
6766,3903,1,24,500,0.03462026906330096,0.054323451354391775
6766,3903,1,24,1000,0.044668276208550184,0.054323451354391775
6766,3903,1,24,2000,-0.016736211901305253,0.054323451354391775
6766,3903,1,24,5000,0.04243887462319784,0.054323451354391775
6766,3903,2,5,50,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,100,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,250,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,500,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,1000,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,2000,-0.14956877302668392,0.16335255762106093
6766,3903,2,5,5000,-0.14956877302668392,0.16335255762106093
6766,3903,2,6,50,0.05586063972312455,0.13893755239499075
6766,3903,2,6,100,-0.1584968460422025,0.13893755239499075
6766,3903,2,6,250,-0.1584968460422025,0.13893755239499075
6766,3903,2,6,500,-0.1584968460422025,0.13893755239499075
6766,3903,2,6,1000,-0.1584968460422025,0.13893755239499075
6766,3903,2,6,2000,-0.1584968460422025,0.13893755239499075
