ss,task,seed,step,U,K,gap_norm,retains_top,sel_obj_rank,reg_restrict,reg_full
6767,9914,0,8,47402,1046,0.00871,1,0.921,0.03827274832137095,0.043042370919195494
6767,9914,0,9,47401,1000,0.02393,0,0.6824,0.03827274832137095,0.043042370919195494
6767,9914,0,10,47400,1000,0.06899,0,0.9741,0.03827274832137095,0.043042370919195494
6767,9914,0,11,47399,1000,0.04527,0,0.6824,0.03827274832137095,0.043042370919195494
6767,9914,0,12,47398,1000,0.0577,0,0.9539,0.03827274832137095,0.043042370919195494
6767,9914,0,13,47397,1000,0.04573,0,0.9218,0.03827274832137095,0.043042370919195494
6767,9914,0,14,47396,1000,0.01419,0,0.9691,0.03827274832137095,0.043042370919195494
6767,9914,0,15,47395,1000,0.01619,0,0.7354,0.03827274832137095,0.043042370919195494
6767,9914,0,16,47394,1000,0.0388,0,0.6825,0.03827274832137095,0.043042370919195494
6767,9914,0,17,47393,1000,0.00077,1,0.6825,0.03827274832137095,0.043042370919195494
6767,9914,0,18,47392,1000,0.04671,0,0.974,0.03827274832137095,0.043042370919195494
6767,9914,0,19,47391,1000,0.02074,0,0.9571,0.03827274832137095,0.043042370919195494
6767,9914,0,20,47390,1000,0.02241,0,0.9809,0.03827274832137095,0.043042370919195494
6767,9914,0,21,47389,1000,0.0048,1,0.9715,0.03827274832137095,0.043042370919195494
6767,9914,0,22,47388,1000,0.01761,0,0.9977,0.03827274832137095,0.043042370919195494
6767,9914,0,23,47387,1000,0.03262,0,0.9099,0.03827274832137095,0.043042370919195494
6767,9914,0,24,47386,1000,0.00815,1,0.9646,0.03827274832137095,0.043042370919195494
6767,9914,2,5,47405,1000,0.00526,1,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,6,47404,1180,0.04937,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,7,47403,1276,0.08702,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,8,47402,1111,0.02971,0,0.7007,0.04783514702477443,0.03827274832137095
6767,9914,2,9,47401,1243,0.06178,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,10,47400,1475,0.06717,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,11,47399,1683,0.03707,0,0.8977,0.04783514702477443,0.03827274832137095
6767,9914,2,12,47398,1167,0.02019,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,13,47397,1393,0.03084,0,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,14,47396,1245,0.0804,0,0.7108,0.04783514702477443,0.03827274832137095
6767,9914,2,15,47395,1422,0.07814,0,0.9714,0.04783514702477443,0.03827274832137095
6767,9914,2,16,47394,1000,0.08014,0,0.9921,0.04783514702477443,0.03827274832137095
6767,9914,2,17,47393,1000,0.00692,1,0.9294,0.04783514702477443,0.03827274832137095
6767,9914,2,18,47392,1000,0.00463,1,0.125,0.04783514702477443,0.03827274832137095
6767,9914,2,19,47391,1000,0.00399,1,0.6824,0.04783514702477443,0.03827274832137095
6767,9914,2,20,47390,1266,0.00771,1,0.081,0.04783514702477443,0.03827274832137095
6767,9914,2,21,47389,1273,0.01957,0,0.7312,0.04783514702477443,0.03827274832137095
6767,9914,2,22,47388,1333,0.04852,0,0.9953,0.04783514702477443,0.03827274832137095
6767,9914,2,23,47387,1257,0.01475,0,0.961,0.04783514702477443,0.03827274832137095
6767,9914,2,24,47386,1675,0.00499,1,0.9157,0.04783514702477443,0.03827274832137095
6767,9914,4,5,47405,1000,0.0,1,0.6824,0.18659411900903045,0.023917573512388546
6767,9914,4,6,47404,1046,0.0,1,0.784,0.18659411900903045,0.023917573512388546
6767,9914,4,7,47403,1000,0.00365,1,0.6824,0.18659411900903045,0.023917573512388546
6767,9914,4,8,47402,1000,0.01017,0,0.7054,0.18659411900903045,0.023917573512388546
6767,9914,4,9,47401,1000,0.01344,0,0.8701,0.18659411900903045,0.023917573512388546
6767,9914,4,10,47400,1000,0.0147,0,0.8643,0.18659411900903045,0.023917573512388546
6767,9914,4,11,47399,1000,0.0,1,0.8853,0.18659411900903045,0.023917573512388546
6767,9914,4,12,47398,1000,0.00755,1,0.8701,0.18659411900903045,0.023917573512388546
6767,9914,4,13,47397,1000,0.00383,1,0.7462,0.18659411900903045,0.023917573512388546
6767,9914,4,14,47396,1000,0.03143,0,0.8422,0.18659411900903045,0.023917573512388546
6767,9914,4,15,47395,1000,0.00768,1,0.8469,0.18659411900903045,0.023917573512388546
6767,9914,4,16,47394,1000,0.02229,0,0.8758,0.18659411900903045,0.023917573512388546
6767,9914,4,17,47393,1000,0.00366,1,0.8325,0.18659411900903045,0.023917573512388546
6767,9914,4,18,47392,1000,0.00484,1,0.8036,0.18659411900903045,0.023917573512388546
6767,9914,4,19,47391,1000,0.03016,0,0.9327,0.18659411900903045,0.023917573512388546
6767,9914,4,20,47390,1000,0.03507,0,0.6825,0.18659411900903045,0.023917573512388546
6767,9914,4,21,47389,1000,0.03474,0,0.921,0.18659411900903045,0.023917573512388546
6767,9914,4,22,47388,1000,0.06778,0,0.9435,0.18659411900903045,0.023917573512388546
6767,9914,4,23,47387,1000,0.07583,0,0.6826,0.18659411900903045,0.023917573512388546
6767,9914,4,24,47386,1000,0.02429,0,0.8143,0.18659411900903045,0.023917573512388546
6767,9914,3,5,47405,1000,0.00585,1,0.9118,0.04783514702477443,0.0573975457281779
6767,9914,3,6,47404,1203,0.02855,0,0.8854,0.04783514702477443,0.0573975457281779
6767,9914,3,7,47403,1193,0.03102,0,0.9921,0.04783514702477443,0.0573975457281779
6767,9914,3,8,47402,1123,0.03445,0,0.957,0.04783514702477443,0.0573975457281779
6767,9914,3,9,47401,1064,0.03565,0,0.6825,0.04783514702477443,0.0573975457281779
6767,9914,3,10,47400,1000,0.00656,1,0.6824,0.04783514702477443,0.0573975457281779
6767,9914,3,11,47399,1006,0.03418,0,0.6824,0.04783514702477443,0.0573975457281779
6767,9914,3,12,47398,1000,0.03098,0,0.9889,0.04783514702477443,0.0573975457281779
6767,9914,3,13,47397,1000,0.01434,0,0.9762,0.04783514702477443,0.0573975457281779
6767,9914,3,14,47396,1000,0.0,1,0.9953,0.04783514702477443,0.0573975457281779
6767,9914,3,15,47395,1000,0.00503,1,0.7008,0.04783514702477443,0.0573975457281779
6767,9914,3,16,47394,1046,0.04306,0,0.94,0.04783514702477443,0.0573975457281779
6767,9914,3,17,47393,1123,0.04328,0,0.7638,0.04783514702477443,0.0573975457281779
6767,9914,3,18,47392,1017,0.03206,0,0.6825,0.04783514702477443,0.0573975457281779
6767,9914,3,19,47391,1000,0.06289,0,0.9873,0.04783514702477443,0.0573975457281779
6767,9914,3,20,47390,1000,0.05213,0,0.9212,0.04783514702477443,0.0573975457281779
6767,9914,3,21,47389,1009,0.0635,0,0.9889,0.04783514702477443,0.0573975457281779
6767,9914,3,22,47388,1074,0.05235,0,0.9611,0.04783514702477443,0.0573975457281779
6767,9914,3,23,47387,1096,0.05754,0,0.9472,0.04783514702477443,0.0573975457281779
6767,9914,3,24,47386,1160,0.0854,0,0.945,0.04783514702477443,0.0573975457281779
6767,9967,0,5,48619,1000,0.00285,1,0.1645,0.0013600196476626358,0.0
6767,9967,0,6,48618,1013,0.02766,0,0.3906,0.0013600196476626358,0.0
6767,9967,0,7,48617,1042,0.03352,0,0.6792,0.0013600196476626358,0.0
6767,9967,0,8,48616,1065,0.05191,0,0.6821,0.0013600196476626358,0.0
6767,9967,0,9,48615,1074,0.07655,0,0.8186,0.0013600196476626358,0.0
6767,9967,0,10,48614,1081,0.01773,0,0.487,0.0013600196476626358,0.0
6767,9967,0,11,48613,1132,0.02951,0,0.969,0.0013600196476626358,0.0
6767,9967,0,12,48612,1215,0.02139,0,0.5471,0.0013600196476626358,0.0
6767,9967,0,13,48611,1299,0.01521,0,0.969,0.0013600196476626358,0.0
6767,9967,0,14,48610,1299,0.04853,0,0.969,0.0013600196476626358,0.0
6767,9967,0,15,48609,1401,0.05129,0,0.5797,0.0013600196476626358,0.0
6767,9967,0,16,48608,1417,0.0246,0,0.1581,0.0013600196476626358,0.0
6767,9967,0,17,48607,1337,0.04881,0,0.6744,0.0013600196476626358,0.0
6767,9967,0,18,48606,1438,0.04739,0,0.6686,0.0013600196476626358,0.0
6767,9967,0,19,48605,1488,0.0497,0,0.3488,0.0013600196476626358,0.0
6767,9967,0,20,48604,1418,0.02525,0,0.969,0.0013600196476626358,0.0
6767,9967,0,21,48603,1365,0.06742,0,0.6238,0.0013600196476626358,0.0
6767,9967,0,22,48602,1373,0.08855,0,0.3324,0.0013600196476626358,0.0
6767,9967,0,23,48601,1305,0.05636,0,0.5927,0.0013600196476626358,0.0
6767,9967,0,24,48600,1349,0.05261,0,0.1391,0.0013600196476626358,0.0
6767,9967,1,5,48619,1000,0.00225,1,0.2044,0.0027200392953249386,0.0
6767,9967,1,6,48618,1000,0.00212,1,0.6727,0.0027200392953249386,0.0
6767,9967,1,7,48617,1000,0.00543,1,0.6381,0.0027200392953249386,0.0
6767,9967,1,8,48616,1000,0.00646,1,0.7783,0.0027200392953249386,0.0
6767,9967,1,9,48615,1089,0.03136,0,0.4105,0.0027200392953249386,0.0
6767,9967,1,10,48614,1208,0.00477,1,0.6598,0.0027200392953249386,0.0
6767,9967,1,11,48613,1341,0.0196,0,0.1391,0.0027200392953249386,0.0
6767,9967,1,12,48612,1427,0.01303,0,0.6632,0.0027200392953249386,0.0
6767,9967,1,13,48611,1419,0.0606,0,0.5937,0.0027200392953249386,0.0
6767,9967,1,14,48610,1636,0.04553,0,0.139,0.0027200392953249386,0.0
6767,9967,1,15,48609,1654,0.06838,0,0.5105,0.0027200392953249386,0.0
6767,9967,1,16,48608,1918,0.01862,0,0.4409,0.0027200392953249386,0.0
6767,9967,1,17,48607,1620,0.01876,0,0.1865,0.0027200392953249386,0.0
6767,9967,1,18,48606,1228,0.03859,0,0.9689,0.0027200392953249386,0.0
6767,9967,1,19,48605,1201,0.04484,0,0.9689,0.0027200392953249386,0.0
6767,9967,1,20,48604,1155,0.01463,0,0.6565,0.0027200392953249386,0.0
6767,9967,1,21,48603,1213,0.03675,0,0.9689,0.0027200392953249386,0.0
6767,9967,1,22,48602,1239,0.03258,0,0.9689,0.0027200392953249386,0.0
6767,9967,1,23,48601,1251,0.03175,0,0.5986,0.0027200392953249386,0.0
6767,9967,1,24,48600,1436,0.03349,0,0.7247,0.0027200392953249386,0.0
6767,9967,2,5,48619,1000,0.00011,1,0.2389,0.0027200392953249386,0.0013600196476626358
6767,9967,2,6,48618,1000,0.00304,1,0.6065,0.0027200392953249386,0.0013600196476626358
6767,9967,2,7,48617,1000,8e-05,1,0.9689,0.0027200392953249386,0.0013600196476626358
6767,9967,2,8,48616,1000,0.01184,0,0.1898,0.0027200392953249386,0.0013600196476626358
6767,9967,2,9,48615,1015,0.00351,1,0.9689,0.0027200392953249386,0.0013600196476626358
6767,9967,2,10,48614,1101,0.00641,1,0.139,0.0027200392953249386,0.0013600196476626358
6767,9967,2,11,48613,1000,0.00434,1,0.7248,0.0027200392953249386,0.0013600196476626358
6767,9967,2,12,48612,1011,0.00444,1,0.5649,0.0027200392953249386,0.0013600196476626358
6767,9967,2,13,48611,1070,0.0049,1,0.3179,0.0027200392953249386,0.0013600196476626358
6767,9967,2,14,48610,1082,0.01614,0,0.2466,0.0027200392953249386,0.0013600196476626358
6767,9967,2,15,48609,1054,0.01065,0,0.5577,0.0027200392953249386,0.0013600196476626358
6767,9967,2,16,48608,1081,0.00335,1,0.171,0.0027200392953249386,0.0013600196476626358
6767,9967,2,17,48607,1073,0.01212,0,0.605,0.0027200392953249386,0.0013600196476626358
6767,9967,2,18,48606,1087,0.02301,0,0.9689,0.0027200392953249386,0.0013600196476626358
6767,9967,2,19,48605,1108,0.0072,1,0.9689,0.0027200392953249386,0.0013600196476626358
6767,9967,2,20,48604,1075,0.00737,1,0.513,0.0027200392953249386,0.0013600196476626358
6767,9967,2,21,48603,1114,0.00468,1,0.6237,0.0027200392953249386,0.0013600196476626358
6767,9967,2,22,48602,1132,0.00511,1,0.3944,0.0027200392953249386,0.0013600196476626358
6767,9967,2,23,48601,1123,0.0237,0,0.1391,0.0027200392953249386,0.0013600196476626358
6767,9967,2,24,48600,1128,0.02906,0,0.7642,0.0027200392953249386,0.0013600196476626358
6767,9967,3,5,48619,1000,0.0133,0,0.5078,0.0013600196476626358,0.0027200392953249386
6767,9967,3,6,48618,1082,0.00999,1,0.2389,0.0013600196476626358,0.0027200392953249386
6767,9967,3,7,48617,1083,0.00137,1,0.7783,0.0013600196476626358,0.0027200392953249386
6767,9967,3,8,48616,1095,0.00439,1,0.7409,0.0013600196476626358,0.0027200392953249386
6767,9967,3,9,48615,1114,0.00702,1,0.9962,0.0013600196476626358,0.0027200392953249386
6767,9967,3,10,48614,1236,0.00164,1,0.3573,0.0013600196476626358,0.0027200392953249386
6767,9967,3,11,48613,1275,0.00205,1,0.969,0.0013600196476626358,0.0027200392953249386
6767,9967,3,12,48612,1403,0.00541,1,0.49,0.0013600196476626358,0.0027200392953249386
6767,9967,3,13,48611,1420,0.0003,1,0.969,0.0013600196476626358,0.0027200392953249386
6767,9967,3,14,48610,1281,0.01345,0,0.753,0.0013600196476626358,0.0027200392953249386
6767,9967,3,15,48609,1481,0.00491,1,0.969,0.0013600196476626358,0.0027200392953249386
6767,9967,3,16,48608,1583,0.00376,1,0.8186,0.0013600196476626358,0.0027200392953249386
6767,9967,3,17,48607,1708,0.0105,0,0.969,0.0013600196476626358,0.0027200392953249386
6767,9967,3,18,48606,1687,0.02685,0,0.5946,0.0013600196476626358,0.0027200392953249386
6767,9967,3,19,48605,1860,0.0,1,0.5618,0.0013600196476626358,0.0027200392953249386
6767,9967,3,20,48604,1887,0.00316,1,0.5475,0.0013600196476626358,0.0027200392953249386
6767,9967,3,21,48603,2095,0.00089,1,0.7298,0.0013600196476626358,0.0027200392953249386
6767,9967,3,22,48602,2241,0.01301,0,0.969,0.0013600196476626358,0.0027200392953249386
6767,9967,3,23,48601,2475,0.02251,0,0.1391,0.0013600196476626358,0.0027200392953249386
6767,9967,3,24,48600,1447,0.00125,1,0.1391,0.0013600196476626358,0.0027200392953249386
6767,9967,4,5,48619,1000,0.00024,1,0.969,0.0013600196476626358,0.0013600196476626358
6767,9967,4,6,48618,1091,0.0,1,0.1391,0.0013600196476626358,0.0013600196476626358
6767,9967,4,7,48617,1072,0.00926,1,0.7361,0.0013600196476626358,0.0013600196476626358
6767,9967,4,8,48616,1150,0.00096,1,0.6686,0.0013600196476626358,0.0013600196476626358
6767,9967,4,9,48615,1283,0.00852,1,0.7036,0.0013600196476626358,0.0013600196476626358
6767,9967,4,10,48614,1294,0.05197,0,0.1391,0.0013600196476626358,0.0013600196476626358
6767,9967,4,11,48613,1028,0.00311,1,0.5374,0.0013600196476626358,0.0013600196476626358
6767,9967,4,12,48612,1022,0.00452,1,0.9962,0.0013600196476626358,0.0013600196476626358
6767,9967,4,13,48611,1079,0.00511,1,0.7112,0.0013600196476626358,0.0013600196476626358
6767,9967,4,14,48610,1037,0.00284,1,0.969,0.0013600196476626358,0.0013600196476626358
6767,9967,4,15,48609,1138,0.01185,0,0.9962,0.0013600196476626358,0.0013600196476626358
6767,9967,4,16,48608,1146,0.04947,0,0.969,0.0013600196476626358,0.0013600196476626358
6767,9967,4,17,48607,1170,0.01361,0,0.6307,0.0013600196476626358,0.0013600196476626358
6767,9967,4,18,48606,1180,0.00378,1,0.5862,0.0013600196476626358,0.0013600196476626358
6767,9967,4,19,48605,1178,0.00455,1,0.1391,0.0013600196476626358,0.0013600196476626358
6767,9967,4,20,48604,1107,0.01689,0,0.6925,0.0013600196476626358,0.0013600196476626358
6767,9967,4,21,48603,1078,0.02039,0,0.4294,0.0013600196476626358,0.0013600196476626358
6767,9967,4,22,48602,1119,0.02437,0,0.1401,0.0013600196476626358,0.0013600196476626358
6767,9967,4,23,48601,1177,0.00584,1,0.5666,0.0013600196476626358,0.0013600196476626358
6767,9967,4,24,48600,1117,0.01239,0,0.622,0.0013600196476626358,0.0013600196476626358
5906,9971,0,,,,,,,0.05881445155095133,0.05881445155095133
6767,31,0,5,68243,1000,0.02348,0,0.4434,0.16666666666666685,0.15000000000000013
6767,31,0,6,68242,1000,0.00261,1,0.8262,0.16666666666666685,0.15000000000000013
6767,31,0,7,68241,1000,0.00186,1,0.3313,0.16666666666666685,0.15000000000000013
6767,31,0,8,68240,1000,0.01061,0,0.0143,0.16666666666666685,0.15000000000000013
6767,31,0,9,68239,1000,0.00673,1,0.4349,0.16666666666666685,0.15000000000000013
6767,31,0,10,68238,1000,0.0081,1,0.5815,0.16666666666666685,0.15000000000000013
6767,31,0,11,68237,1000,0.01038,0,0.5879,0.16666666666666685,0.15000000000000013
6767,31,0,12,68236,1000,0.01255,0,0.0352,0.16666666666666685,0.15000000000000013
6767,31,0,13,68235,1000,0.02886,0,0.7726,0.16666666666666685,0.15000000000000013
6767,31,0,14,68234,1000,0.02264,0,0.7726,0.16666666666666685,0.15000000000000013
6767,31,0,15,68233,1000,0.02097,0,0.8262,0.16666666666666685,0.15000000000000013
6767,31,0,16,68232,1000,0.04348,0,0.8484,0.16666666666666685,0.15000000000000013
6767,31,0,17,68231,1000,0.0,1,0.8484,0.16666666666666685,0.15000000000000013
6767,31,0,18,68230,1000,0.02303,0,0.8262,0.16666666666666685,0.15000000000000013
6767,31,0,19,68229,1022,0.06697,0,0.7925,0.16666666666666685,0.15000000000000013
6767,31,0,20,68228,1000,0.03995,0,0.8955,0.16666666666666685,0.15000000000000013
6767,31,0,21,68227,1000,0.02121,0,0.5244,0.16666666666666685,0.15000000000000013
6767,31,0,22,68226,1000,0.00892,1,0.8079,0.16666666666666685,0.15000000000000013
6767,31,0,23,68225,1000,0.01068,0,0.8079,0.16666666666666685,0.15000000000000013
6767,31,0,24,68224,1000,0.00555,1,0.9379,0.16666666666666685,0.15000000000000013
5906,9971,1,,,,,,,0.0,0.0
5906,9971,2,,,,,,,0.02940722577547661,0.02940722577547661
6767,31,1,5,68243,1000,0.00849,1,0.8484,0.10833333333333339,0.10833333333333339
6767,31,1,6,68242,1014,0.00786,1,0.0352,0.10833333333333339,0.10833333333333339
6767,31,1,7,68241,1060,0.01438,0,0.6096,0.10833333333333339,0.10833333333333339
6767,31,1,8,68240,1259,0.02362,0,0.8955,0.10833333333333339,0.10833333333333339
6767,31,1,9,68239,1293,0.01852,0,0.6281,0.10833333333333339,0.10833333333333339
6767,31,1,10,68238,1340,0.05122,0,0.9543,0.10833333333333339,0.10833333333333339
6767,31,1,11,68237,1501,0.00441,1,0.4349,0.10833333333333339,0.10833333333333339
6767,31,1,12,68236,1201,0.03984,0,0.9156,0.10833333333333339,0.10833333333333339
6767,31,1,13,68235,1109,0.02009,0,0.8262,0.10833333333333339,0.10833333333333339
6767,31,1,14,68234,1272,0.03655,0,0.7727,0.10833333333333339,0.10833333333333339
6767,31,1,15,68233,1274,0.02423,0,0.9952,0.10833333333333339,0.10833333333333339
6767,31,1,16,68232,1132,0.0379,0,0.0547,0.10833333333333339,0.10833333333333339
6767,31,1,17,68231,1078,0.01886,0,0.8485,0.10833333333333339,0.10833333333333339
6767,31,1,18,68230,1249,0.01232,0,0.3313,0.10833333333333339,0.10833333333333339
6767,31,1,19,68229,1211,0.06555,0,0.3313,0.10833333333333339,0.10833333333333339
6767,31,1,20,68228,1140,0.05284,0,0.5437,0.10833333333333339,0.10833333333333339
6767,31,1,21,68227,1138,0.05102,0,0.9156,0.10833333333333339,0.10833333333333339
6767,31,1,22,68226,1230,0.06776,0,0.6449,0.10833333333333339,0.10833333333333339
6767,31,1,23,68225,1207,0.05395,0,0.7152,0.10833333333333339,0.10833333333333339
6767,31,1,24,68224,1176,0.11012,0,0.3313,0.10833333333333339,0.10833333333333339
6767,31,3,5,68243,1000,0.00984,1,0.003,0.11666666666666681,0.19166666666666687
6767,31,3,6,68242,1000,0.01265,0,0.0352,0.11666666666666681,0.19166666666666687
6767,31,3,7,68241,1000,0.00489,1,0.9379,0.11666666666666681,0.19166666666666687
6767,31,3,8,68240,1000,0.05698,0,0.7726,0.11666666666666681,0.19166666666666687
6767,31,3,9,68239,1000,0.00602,1,0.0143,0.11666666666666681,0.19166666666666687
6767,31,3,10,68238,1000,0.03011,0,0.3312,0.11666666666666681,0.19166666666666687
6767,31,3,11,68237,1000,0.05808,0,0.3312,0.11666666666666681,0.19166666666666687
6767,31,3,12,68236,1000,0.02049,0,0.6366,0.11666666666666681,0.19166666666666687
6767,31,3,13,68235,1000,0.02075,0,0.9764,0.11666666666666681,0.19166666666666687
6767,31,3,14,68234,1000,0.05821,0,0.9925,0.11666666666666681,0.19166666666666687
6767,31,3,15,68233,1000,0.02987,0,0.8721,0.11666666666666681,0.19166666666666687
6767,31,3,16,68232,1000,0.07156,0,0.8484,0.11666666666666681,0.19166666666666687
6767,31,3,17,68231,1000,0.04917,0,0.5436,0.11666666666666681,0.19166666666666687
6767,31,3,18,68230,1000,0.0578,0,0.3312,0.11666666666666681,0.19166666666666687
6767,31,3,19,68229,1000,0.04133,0,0.4555,0.11666666666666681,0.19166666666666687
6767,31,3,20,68228,1000,0.06438,0,0.7924,0.11666666666666681,0.19166666666666687
6767,31,3,21,68227,1000,0.05357,0,0.5006,0.11666666666666681,0.19166666666666687
6767,31,3,22,68226,1000,0.04062,0,0.6013,0.11666666666666681,0.19166666666666687
6767,31,3,23,68225,1000,0.03439,0,0.5436,0.11666666666666681,0.19166666666666687
6767,31,3,24,68224,1000,0.07803,0,0.4664,0.11666666666666681,0.19166666666666687
6767,31,2,5,68243,1000,0.00692,1,0.3313,0.15833333333333344,0.10833333333333339
6767,31,2,6,68242,1000,0.00333,1,0.4162,0.15833333333333344,0.10833333333333339
6767,31,2,7,68241,1047,0.0358,0,0.3313,0.15833333333333344,0.10833333333333339
6767,31,2,8,68240,1073,0.02991,0,0.628,0.15833333333333344,0.10833333333333339
6767,31,2,9,68239,1083,0.08211,0,0.9156,0.15833333333333344,0.10833333333333339
6767,31,2,10,68238,1019,0.0323,0,0.3313,0.15833333333333344,0.10833333333333339
6767,31,2,11,68237,1038,0.0,1,0.6096,0.15833333333333344,0.10833333333333339
6767,31,2,12,68236,1035,0.08746,0,0.7379,0.15833333333333344,0.10833333333333339
6767,31,2,13,68235,1006,0.07871,0,0.9379,0.15833333333333344,0.10833333333333339
6767,31,2,14,68234,1000,0.01026,0,0.9379,0.15833333333333344,0.10833333333333339
6767,31,2,15,68233,1009,0.0,1,0.9543,0.15833333333333344,0.10833333333333339
6767,31,2,16,68232,1025,0.01775,0,0.8955,0.15833333333333344,0.10833333333333339
6767,31,2,17,68231,1073,0.00561,1,0.493,0.15833333333333344,0.10833333333333339
6767,31,2,18,68230,1089,0.00969,1,0.8485,0.15833333333333344,0.10833333333333339
6767,31,2,19,68229,1078,0.01343,0,0.9379,0.15833333333333344,0.10833333333333339
6767,31,2,20,68228,1096,0.01223,0,0.8722,0.15833333333333344,0.10833333333333339
