ss,task,seed,step,N,over_full,K_ak,over_ak,sigma_t
6766,145953,0,13,47426,-0.2521821505490337,1288,-0.20958517692942913,0.16878344582731283
6766,145953,0,14,47425,-0.2523895028009643,1333,-0.2523895028009643,0.16120937034361785
6766,145953,0,15,47424,-0.1120804133374993,1163,-0.1120804133374993,0.19335200748057876
6766,145953,0,16,47423,0.6015843650961926,1565,-0.25313155604160154,0.13023668456078707
6766,145953,0,17,47422,0.24793795055349727,1552,-0.10626523930946752,0.13163210899448424
6766,145953,0,18,47421,-0.04378665106235757,1403,-0.04455036016381719,0.15061774474527512
6766,145953,0,19,47420,0.6555953373990092,1649,0.6555953373990092,0.12141701266404405
6766,145953,0,20,47419,0.651208996841941,1688,-0.16584107039235807,0.11773263928797804
6766,145953,0,21,47418,0.6258075439115297,1427,0.012089549948667289,0.14717955517654116
6766,145953,0,22,47417,-0.12570927303262958,1220,-0.12477151497567252,0.18150988582594116
6766,145953,0,23,47416,-0.06334021950185265,1338,-0.05451268384814545,0.16050106080701457
6766,145953,0,24,47415,-0.06675556845065411,1324,-0.06675556845065411,0.1627536892208865
6766,145953,1,5,47434,-0.06808773518055666,1000,-0.06948263764897611,0.2636500464127432
6766,145953,1,6,47433,-0.12126985643663812,1033,-0.12126985643663812,0.2526372678769648
6766,145953,1,7,47432,0.5316980426728567,1169,-0.1828613913315178,0.2140767234199853
6766,145953,1,8,47431,-0.146559752042137,1519,-0.15963152256394209,0.1509378994413661
6766,145953,1,9,47430,-0.1782578644601167,1509,-0.2548544000803461,0.1523906549627695
6766,145953,1,10,47429,0.6953236592197477,1483,0.7475436464982371,0.15583275401881347
6766,145953,1,11,47428,0.6195771422912112,1833,-0.2153564812748291,0.11752610422131132
6766,145953,1,12,47427,-0.09277813657769107,1433,-0.0913810022653222,0.16315317354212225
6766,145953,1,13,47426,0.6327252837231622,1956,-0.15358838660000873,0.10780405262557907
6766,145953,1,14,47425,0.572876679462572,2140,0.572876679462572,0.09562985021637134
6766,145953,1,15,47424,-0.08589240977770873,1403,-0.08379894015310485,0.16781295132448384
6766,145953,1,16,47423,0.6327798244096774,1405,0.6461025378855512,0.1675556821458357
6766,145953,1,17,47422,0.6471723583337053,1315,0.593717847498103,0.18295847759412448
6766,145953,1,18,47421,-0.19319524728830983,1253,-0.19319524728830983,0.19526960930970158
6766,145953,1,19,47420,-0.18698880311788602,1313,-0.1824269140851673,0.18342122114001405
6766,145953,1,20,47419,-0.12568709408338175,1370,-0.0691450712516185,0.17328011288705591
6766,145953,1,21,47418,-0.1256323441614966,1355,-0.10425710284336964,0.175757878523598
6766,145953,1,22,47417,-0.19775661323260263,1373,-0.19780020393474074,0.17281381238668694
6766,145953,1,23,47416,-0.04953731085122548,1374,0.07937915680935592,0.17263486101399697
6766,145953,1,24,47415,0.6394030654376647,1397,-0.10417082812569733,0.16882374751040752
6766,145953,2,5,47434,0.6820659830714636,1000,-0.2407266535173862,0.3332427691995515
6766,145953,2,6,47433,-0.23498694371289564,1078,-0.2503509574610544,0.3015005467611336
6766,145953,2,7,47432,0.6684271498236843,1248,0.6684271498236843,0.2479791507068623
6766,145953,2,8,47431,0.6830265129112174,1343,0.6830265129112174,0.22500490252344946
6766,145953,2,9,47430,-0.24306056945498367,1806,-0.24306056945498367,0.151499245212617
6766,145953,2,10,47429,0.6444004081484624,1600,0.6444004081484624,0.1780934575449206
6766,145953,2,11,47428,0.7618171254965852,1684,0.7618171254965852,0.16629470230534507
6766,145953,2,12,47427,-0.247883549357229,1253,-0.3100337078181493,0.24666896186187487
6766,145953,2,13,47426,-0.1549841260099094,1639,-0.1549841260099094,0.17239038680296956
6766,145953,2,14,47425,-0.22842870513993652,1815,-0.22493810120296376,0.15046889568097566
6766,145953,2,15,47424,-0.25077469395839835,1849,-0.1855250970852117,0.14682862311608105
6766,145953,2,16,47423,0.6629932723853948,1877,-0.00974349835959476,0.1438790795456278
6766,145953,2,17,47422,0.2262026151631477,1868,0.6039957678659108,0.14489367974484174
6766,145953,2,18,47421,-0.0916448480672235,1806,-0.1391295599361695,0.15155499723917912
6766,145953,2,19,47420,-0.10415952941570339,1780,-0.10664698924251237,0.15442109156871384
6766,145953,2,20,47419,-0.07272355404410114,1715,-0.07287629586439315,0.162275657530742
6766,145953,2,21,47418,-0.31354722302816573,1851,-0.29114760020979336,0.14664095090274362
6766,145953,2,22,47417,-0.1789239303887873,1823,-0.18381390048207824,0.14959836873334473
6766,145953,2,23,47416,-0.1908277839463467,1964,-0.21269528634557877,0.1355330836517336
6766,145953,2,24,47415,-0.19451608043565594,1957,-0.1800040382426461,0.13617676212191573
6766,145804,0,5,52732,-0.7683094987725652,1000,-0.7714349665449209,0.10664520234885945
6766,145804,0,6,52731,0.3870600600993917,1000,0.10580987299044953,0.2498821254533799
6766,145804,0,7,52730,-0.22817397576565046,1000,-0.22817397576565046,0.2013253556348316
6766,145804,0,8,52729,-0.1861328417357725,1000,-0.1861328417357725,0.20262013328914066
6766,145804,0,9,52728,0.0231951939197077,1000,0.009914060862796559,0.20667693233036616
6766,145804,0,10,52727,0.20102456179085737,1000,0.16933438800407163,0.15223347701244183
6766,145804,0,11,52726,-0.06347558602520731,1000,-0.07456066820345475,0.14306315659508642
6766,145804,0,12,52725,0.06118050773882644,1000,0.06767463813130614,0.1261121017070179
6766,145804,0,13,52724,-0.052734784300811244,1000,-0.052734784300811244,0.15083795907850864
6766,145804,0,14,52723,-0.023485119225817086,1000,-0.0293935050743932,0.11262046494809021
6766,145804,0,15,52722,-0.01596694159207268,1000,-0.01596694159207268,0.12438173815521712
6766,145804,0,16,52721,-0.012792638385774047,1000,-0.006541702841062147,0.11187275028941861
6766,145804,0,17,52720,0.01020459427297049,1000,0.012646459524594311,0.1277384769336965
6766,145804,0,18,52719,0.02846843846361169,1000,0.022217502918900234,0.12023947026529447
6766,145804,0,19,52718,0.036717276517079456,1016,-0.02563406542825497,0.10442986504594551
6766,145804,0,20,52717,-0.004686891895936851,1000,0.016358794494507167,0.11429993337133958
6766,145804,0,21,52716,-0.005224455887196333,1000,-0.005224455887196333,0.11480832982347221
6766,145804,0,22,52715,-0.004199285992276036,1000,-0.004199285992276036,0.11030837986021537
6766,145804,0,23,52714,-0.00493106906565155,1010,0.00395384583719971,0.10528494810612136
6766,145804,0,24,52713,0.0050280850522418374,1057,0.0026360843337431827,0.09899262062317775
6766,145804,1,5,52732,0.24550798206747904,1000,-0.4419931405861748,0.3140885415703801
6766,145804,1,6,52731,-0.3992197557105649,1329,0.3101536538634252,0.21490491462345618
6766,145804,1,7,52730,-0.07021539045894165,1287,-0.13271576467682633,0.22436892190956786
6766,145804,1,8,52729,0.4397926926473668,1378,0.458884447130497,0.2047648945322848
6766,145804,1,9,52728,0.5040506279376102,1819,0.48246864054126853,0.14144935133921505
6766,145804,1,10,52727,0.44614274915426744,2382,0.44301728138191154,0.09872393031413548
6766,145804,1,11,52726,0.3644528560308951,1989,0.23290853366464082,0.12559006976184747
6766,145804,1,12,52725,0.04531095635122595,2537,0.09858344497500204,0.09076090837816096
6766,145804,1,13,52724,-0.06694379060264088,2868,-0.06694379060264088,0.07708351921739533
6766,145804,1,14,52723,-0.040478634029877725,2719,-0.040478634029877725,0.08276998665484395
6766,145804,1,15,52722,-0.017673749363829705,3091,-0.0184062808729758,0.06975542193316851
6766,145804,1,16,52721,0.05498196269796152,2806,0.1056640683471547,0.07935706021408681
6766,145804,1,17,52720,0.05644585628536403,3442,0.040479101802233686,0.060427968201545106
6766,145804,1,18,52719,-0.03911142898841391,3202,-0.02343661123252383,0.0665547126192972
6766,145804,1,19,52718,0.05165900143699742,2817,0.05165900143699742,0.07895461492389388
6766,145804,1,20,52717,-0.059277656572762405,2800,-0.059277656572762405,0.07957730601276711
6766,145804,1,21,52716,-0.009277750127233975,3231,-0.009277750127233975,0.06575371015736699
6766,145804,1,22,52715,-0.025048975765649684,3186,-0.025048975765649684,0.0670089786741805
6766,145804,1,23,52714,-0.010448818219920608,3063,-0.014209474074185158,0.07060573829614389
6766,145804,1,24,52713,-0.007959193410771892,3161,-0.011866028126216732,0.06771129551198438
6766,145804,2,5,52732,-0.7061994338083404,1000,0.27504775955752486,0.16183570157049057
6766,145804,2,6,52731,-0.2795900630182915,1000,-0.40224596218902453,0.3117480703699187
6766,145804,2,7,52730,-0.23525366359308997,1000,-0.23525366359308997,0.28891270044875944
6766,145804,2,8,52729,0.44584940910996046,1000,0.423681770724187,0.3279609444387774
6766,145804,2,9,52728,0.10161236453312594,1000,0.07163269391970795,0.19372713327671406
6766,145804,2,10,52727,-0.06889669341077143,1000,-0.06889669341077143,0.19233626745936463
6766,145804,2,11,52726,-0.04384771764512163,1000,-0.04384771764512163,0.18178703949429675
6766,145804,2,12,52725,0.20966674961829768,1030,0.18154352715324984,0.15553356286641623
6766,145804,2,13,52724,-0.016260141304673237,1075,-0.01645464105020511,0.1469842094385005
6766,145804,2,14,52723,-0.021484363305691145,1104,-0.021484363305691145,0.14176765122535284
6766,145804,2,15,52722,-0.01152343165284564,1153,-0.01152343165284564,0.13378333869112738
6766,145804,2,16,52721,0.017384011166660995,1179,0.009570575621949517,0.1299332124641956
6766,145804,2,17,52720,-0.008398431652845595,1141,-0.008398431652845595,0.13565636049421792
6766,145804,2,18,52719,0.05038928015447741,1097,0.038135421968086836,0.14308437469438426
6766,145804,2,19,52718,-0.035009299314433306,1190,-0.008544750845732696,0.1283364484323425
6766,145804,2,20,52717,-0.002880776053049261,1215,-0.006103914693291079,0.12484427169784523
6766,145804,2,21,52716,-0.011621570293088301,1353,0.037549162874591646,0.10815614532288385
6766,145804,2,22,52715,-0.005029301260365826,1206,-0.005029301260365826,0.12603605241750548
6766,145804,2,23,52714,-0.00781264033170681,1240,-0.00781264033170681,0.12154506913491805
6766,145804,2,24,52713,0.002929330823578047,1418,0.006054798595933608,0.1015847588392639
6766,31,0,5,60716,0.0,1000,0.0,0.0
6766,31,0,6,60715,0.0,1000,0.0,0.0
6766,31,0,7,60714,0.0,1000,-0.9384615384615385,0.0
6766,31,0,8,60713,-0.8461538461538461,1000,-0.09230769230769231,0.0
6766,31,0,9,60712,-0.3502403846153844,1000,0.5420673076923079,0.2755404825508525
6766,31,0,10,60711,0.5872596153846156,1000,-0.17596153846153884,0.23353312296849932
6766,31,0,11,60710,0.66875,1000,0.66875,0.266822852616522
6766,31,0,12,60709,0.26850961538461515,1000,-0.24350961538461546,0.2005662996465015
6766,31,0,13,60708,-0.17956730769230822,1000,-0.14879807692307745,0.15847518175651232
6766,31,0,14,60707,0.014423076923076983,1000,-0.22788461538461546,0.13266446495098036
6766,31,0,15,60706,-0.07307692307692293,1000,-0.10961538461538445,0.11775839421081159
6766,31,0,16,60705,0.1377403846153848,1000,0.09158653846153864,0.08753623507206952
6766,31,0,17,60704,-0.3007211538461536,1000,-0.3314903846153844,0.0945161217771177
6766,31,0,18,60703,-0.10552884615384683,1000,-0.15168269230769293,0.09801552060755314
6766,31,0,19,60702,-0.14158653846153912,1000,-0.15697115384615445,0.0722929892085672
6766,31,0,20,60701,-0.11514423076923164,1000,-0.028365384615385958,0.09114259329519653
6766,31,0,21,60700,-0.11394230769230851,1000,-0.09471153846153924,0.10596668662445832
6766,31,0,22,60699,-0.10240384615384635,1000,0.13485576923076914,0.06430440706764477
6766,31,0,23,60698,-0.195192307692308,1000,-0.21250000000000024,0.0766239360628383
6766,31,0,24,60697,-0.16995192307692386,1000,-0.17139423076923155,0.09116980151512086
6766,31,1,5,60716,0.0,1000,-0.8769230769230769,0.0
6766,31,1,6,60715,0.0,1000,-0.9538461538461539,0.0
6766,31,1,7,60714,0.0,1000,0.0,0.0
6766,31,1,8,60713,-0.8461538461538461,1000,-0.7538461538461538,0.0
6766,31,1,9,60712,-0.33701923076923057,1000,0.2322115384615387,0.18669456017560473
6766,31,1,10,60711,0.6076923076923076,1000,-0.23966346153846174,0.20572625456738883
6766,31,1,11,60710,0.24206730769230744,1000,0.22956730769230754,0.13417920217499213
6766,31,1,12,60709,-0.05384615384615454,1000,-0.10889423076923155,0.08989569405313709
6766,31,1,13,60708,-0.12788461538461615,1000,-0.12788461538461615,0.10141848347649829
6766,31,1,14,60707,0.1966346153846149,1000,0.24062499999999976,0.0836340586879058
6766,31,1,15,60706,-0.10216346153846234,1000,-0.0406250000000008,0.05850142996875797
6766,31,1,16,60705,-0.024519230769231126,1000,-0.039903846153846456,0.08988080062316359
6766,31,1,17,60704,0.12043269230769205,1000,-0.08750000000000002,0.06021757750234613
6766,31,1,18,60703,-0.02932692307692364,1000,-0.029086538461539302,0.039963212217311486
6766,31,1,19,60702,0.06730769230769229,1000,-0.0036057692307692735,0.0521202132468844
6766,31,1,20,60701,-0.04927884615384648,1000,-0.06466346153846192,0.08064755547296149
6766,31,1,21,60700,-0.036538461538461964,1000,-0.023076923076923328,0.05549848681906253
6766,31,1,22,60699,-0.009855769230769362,1000,-0.018990384615384825,0.04183498701420337
6766,31,1,23,60698,-0.03197115384615434,1000,-0.01826923076923137,0.03913621685855278
6766,31,1,24,60697,-0.023317307692308442,1000,-0.005528846153846967,0.03583249998419709
6766,31,2,5,60716,0.044230769230769296,1000,-0.4173076923076922,0.34746862424803143
6766,31,2,6,60715,-0.16105769230769285,1203,-0.17644230769230818,0.2714495539948325
6766,31,2,7,60714,-0.31274038461538467,1184,-0.3742788461538462,0.2774218741291016
6766,31,2,8,60713,-0.13990384615384677,1306,-0.1367788461538465,0.24348327772790884
6766,31,2,9,60712,-0.12307692307692397,1241,-0.1086538461538471,0.26048821320723214
6766,31,2,10,60711,-0.13341346153846223,1368,-0.11802884615384679,0.2287147209373084
6766,31,2,11,60710,0.11057692307692235,1326,0.34759615384615317,0.23851135422570915
6766,31,2,12,60709,-0.024278846153847455,1420,-0.004567307692308953,0.21774790984097772
6766,31,2,13,60708,-0.00048076923077056133,1500,-0.034855769230770384,0.2024308274362545
6766,31,2,14,60707,0.00649038461538376,1576,-0.07043269230769322,0.18937589438251146
6766,31,2,15,60706,0.460817307692308,1556,-0.11129807692307664,0.19276575278069263
6766,31,2,16,60705,-0.017067307692308797,1572,-0.033413461538462697,0.19010625019616387
6766,31,2,17,60704,-0.04591346153846254,1726,-0.05216346153846252,0.167766129911572
6766,31,2,18,60703,-0.041586538461538924,1631,0.015865384615384004,0.18099034077385756
6766,31,2,19,60702,0.44399038461538476,1724,-0.2329326923076922,0.16808630669502608
6766,31,2,20,60701,-0.005288461538461631,1744,-0.03918269230769289,0.1655506557550094
6766,31,2,21,60700,0.23557692307692318,2246,0.23557692307692318,0.11812939070473366
6766,31,2,22,60699,0.0509615384615385,2452,-0.1901442307692306,0.1051151361230099
6766,31,2,23,60698,-0.17596153846153822,2570,-0.09038461538461523,0.09871683860150336
6766,31,2,24,60697,0.007451923076923328,2859,0.021153846153846412,0.08561988482896962
6766,10101,0,5,66272,-1.249000902703301e-16,1000,-1.249000902703301e-16,1.249000902703301e-16
6766,10101,0,6,66271,-1.249000902703301e-16,1000,-0.6363389092887244,1.190278209218274e-16
6766,10101,0,7,66270,-1.249000902703301e-16,1000,-0.8181694546443584,1.26943361214963e-16
6766,10101,0,8,66269,-1.249000902703301e-16,1000,-1.249000902703301e-16,1.2512876805419527e-16
6766,10101,0,9,66268,-1.249000902703301e-16,1000,-0.6363389092887244,1.2476750630118988e-16
6766,10101,0,10,66267,-1.249000902703301e-16,1000,-1.249000902703301e-16,1.249000902703301e-16
6766,10101,0,11,66266,-0.5454236366109035,1000,-1.249000902703301e-16,1.35619434333351e-16
6766,10101,0,12,66265,-0.44319070447436193,1000,0.28406347749218314,0.1660566589940054
6766,10101,0,13,66264,0.6647573694410407,1000,0.42186331259349674,0.20687841868135506
6766,10101,0,14,66263,0.6136249660002687,1000,0.11081255099959209,0.17308401248411429
6766,10101,0,15,66262,0.6917574034407713,1000,0.7045413011695895,0.1466952141636245
6766,10101,0,16,66261,0.059615335577315465,1000,0.15053060825513626,0.124263650532764
6766,10101,0,17,66260,-0.07243642050864074,1000,0.0426250339997255,0.10460451400849666
6766,10101,0,18,66259,0.036909892220865326,1000,0.13491410818713634,0.08109227343349777
6766,10101,0,19,66258,-0.10937181252549821,1000,-0.1292648408812701,0.07331740995993113
6766,10101,0,20,66257,-0.18749893750850166,1000,-0.19602118183054695,0.06374245004068071
6766,10101,0,21,66256,-0.11789405684754617,1000,0.20457317591459412,0.06769395711751997
6766,10101,0,22,66255,0.13638672140622798,1000,0.31246706276349956,0.09296241199578748
6766,10101,0,23,66254,-0.10511759655922803,1000,-0.07528283523731838,0.08428595659119092
6766,10101,0,24,66253,-0.07812818747449735,1000,-0.07812818747449735,0.08244168189596185
6766,10101,1,5,66272,-0.1534003977968162,1000,0.3920232388140873,0.1800640101019964
6766,10101,1,6,66271,-0.4176239715082258,1000,-0.1448781534747709,0.19489338133910197
6766,10101,1,7,66270,0.5326620512035871,1000,0.41760697164422456,0.25549666183014574
6766,10101,1,8,66269,0.5837955171358598,1000,0.28548190364476866,0.18655273850576257
6766,10101,1,9,66268,0.6747107898136806,1228,0.6874946875424987,0.13688802272431896
6766,10101,1,10,66267,0.012803022575819223,1000,0.24570115939072718,0.19242988612052347
6766,10101,1,11,66266,0.3834988695090455,1000,0.2925835968312247,0.1803061219484703
6766,10101,1,12,66265,-0.031235125118999507,1411,0.05961214810281501,0.1137258543977586
6766,10101,1,13,66264,-0.07812606249150478,1518,-0.16904133516931796,0.10320126558613375
6766,10101,1,14,66263,-0.150573107915133,1412,-0.05965783523731982,0.11366519249533777
6766,10101,1,15,66262,0.04682718788249707,2393,0.13774246056031786,0.0562643294256413
